video_id,duration_minutes,title_length,description_length,tags_count,has_thumbnail_custom,video_quality,category,language,has_subtitles,channel_subscribers,channel_age_months,previous_videos_count,avg_upload_frequency_days,comments_count,likes_count,shares_count,playlist_adds,promoted,upload_time,upload_day,total_views
VID00309,53,86,609.0,46.0,Não,1080p,Música,Português,Sim,341672,11.0,237,25,6.0,44039,1180.0,282,Não,Manhã,Sábado,647929
VID00605,31,58,162.0,32.0,Sim,720p,Música,Português,Não,834352,59.0,150,28,6463.0,29602,2934.0,576,Sim,Manhã,Sábado,1472553
VID02173,51,13,969.0,43.0,Sim,1080p,Música,Português,Não,637706,51.0,276,26,3292.0,20410,3934.0,880,Sim,Madrugada,Sábado,1154076
VID01508,52,36,174.0,9.0,Sim,1080p,Culinária,Espanhol,Não,302571,89.0,311,17,6644.0,46537,968.0,824,Sim,Noite,Seg-Qui,519186
VID00060,59,82,598.0,10.0,Sim,1080p,Educação,Português,Sim,51688,104.0,26,30,367.0,29144,2373.0,29,Não,Tarde,Seg-Qui,155162
VID00584,23,22,988.0,32.0,Não,480p,Vlogs,Inglês,Sim,724357,55.0,451,20,4547.0,48630,1088.0,114,Não,Manhã,Sexta,1755009
VID00903,14,19,286.0,33.0,Não,1080p,Fitness,Inglês,Sim,-119,91.0,26,24,5729.0,31460,4581.0,341,Sim,Tarde,Domingo,1004352
VID00208,31,56,431.0,40.0,Não,480p,Gaming,Português,Sim,235703,36.0,463,5,3960.0,4357,83.0,119,Não,Manhã,Sábado,346286
VID00492,47,27,724.0,21.0,Não,720p,Música,Português,Sim,917397,72.0,494,20,3828.0,24357,1277.0,729,Não,Noite,Seg-Qui,1503061
VID02271,18,72,470.0,13.0,Sim,4K,Fitness,Português,Não,995741,46.0,173,2,1177.0,42467,4595.0,830,Não,Noite,Domingo,795884
VID00786,30,63,565.0,29.0,Sim,720p,Música,Inglês,Sim,452523,88.0,94,14,3261.0,21517,209.0,772,Não,Tarde,Domingo,1937266
VID02502,49,78,889.0,28.0,Não,720p,Gaming,Inglês,Não,753305,33.0,31,27,7117.0,49014,2283.0,391,Sim,Manhã,Sábado,2873061
VID02447,11,88,764.0,12.0,Sim,720p,Culinária,Espanhol,Não,986241,56.0,261,21,8044.0,13031,4483.0,554,Não,Madrugada,Sexta,979912
VID00793,2,66,425.0,13.0,Não,720p,Educação,Inglês,Não,320695,58.0,350,7,6332.0,20596,177.0,208,Sim,Manhã,Seg-Qui,724974
VID00832,34,56,737.0,11.0,Sim,1080p,Vlogs,Inglês,Sim,250072,70.0,245,9,9773.0,8868,4415.0,7,Não,Madrugada,Sábado,785255
VID00163,27,85,721.0,12.0,Sim,1080p,Música,Inglês,Não,754333,38.0,53,24,7864.0,17710,723.0,750,Não,Manhã,Sábado,3089326
VID01936,58,82,458.0,3.0,Sim,720p,Culinária,Português,Não,6686,42.0,310,22,3208.0,49349,3120.0,560,Não,Manhã,Sexta,183077
VID00527,5,49,140.0,26.0,Não,1080p,Vlogs,Português,Sim,260446,117.0,35,6,9563.0,25384,1854.0,899,Não,Manhã,Domingo,350816
VID01111,37,30,132.0,25.0,Não,1080p,Música,Inglês,Não,882664,78.0,333,25,2958.0,9285,3162.0,327,Sim,Tarde,Sexta,3667481
VID00257,50,10,870.0,27.0,Sim,480p,Culinária,Inglês,Sim,950148,44.0,447,4,5777.0,49266,3606.0,225,Não,Noite,Sábado,2024479
VID00507,59,98,816.0,13.0,Sim,1080p,Fitness,Inglês,Não,187083,86.0,177,12,5070.0,20026,2372.0,492,Não,Madrugada,Domingo,586038
VID02001,35,63,525.0,43.0,Sim,720p,Fitness,INGLÊS,Não,259857,28.0,70,14,602.0,36772,1578.0,653,Não,Manhã,Domingo,731840
VID02139,40,35,898.0,45.0,Sim,1080p,Gaming,Português,Sim,199243,91.0,124,26,983.0,25373,1625.0,942,Não,Noite,Sábado,395694
VID02247,7,98,954.0,1.0,Não,480p,Gaming,Espanhol,Sim,650469,22.0,127,2,658.0,7235,3732.0,743,Não,Tarde,Sexta,1120109
VID02424,47,39,481.0,1.0,Sim,720p,Culinária,Português,Não,553790,36.0,389,10,4065.0,47175,2060.0,382,Não,Tarde,Sábado,503593
VID00953,4,70,386.0,9.0,Sim,720p,Culinária,Português,Não,267301,94.0,274,7,2144.0,11961,2383.0,263,Não,Tarde,Domingo,261835
VID02119,59,67,128.0,45.0,Sim,1080p,Fitness,Português,Sim,720114,20.0,440,20,2382.0,29408,1247.0,178,Não,Tarde,Seg-Qui,549295
VID01715,39,64,187.0,14.0,Não,1080p,Gaming,Inglês,Não,991883,74.0,181,1,881.0,22203,573.0,732,Não,Manhã,Sábado,3299798
VID00021,54,65,436.0,26.0,Não,720p,Vlogs,Inglês,Não,298332,8.0,426,18,6300.0,14102,3507.0,233,Não,Manhã,Sexta,819989
VID02341,17,26,569.0,31.0,Não,1080p,Fitness,Inglês,Não,643369,97.0,2,4,8624.0,21816,3301.0,261,Não,Tarde,Sexta,1340028
VID00440,34,97,227.0,42.0,Sim,1080p,Gaming,Português,Sim,882191,39.0,269,6,2076.0,46197,3901.0,562,Não,Noite,Sábado,1282519
VID02311,14,28,502.0,0.0,Não,1080p,Vlogs,Inglês,Sim,577022,56.0,47,11,1896.0,8995,3575.0,765,Não,Manhã,Domingo,1311355
VID00382,15,21,529.0,29.0,Não,4K,Culinária,Português,Não,541093,120.0,42,26,211.0,8072,1268.0,213,Não,Noite,Seg-Qui,460487
VID01382,3,93,412.0,35.0,Sim,720p,Tecnologia,Português,Sim,160047,18.0,311,13,8884.0,16486,3003.0,880,Não,Manhã,Sábado,272663
VID01293,50,97,539.0,27.0,Não,1080p,Culinária,Espanhol,Sim,85543,15.0,178,19,7958.0,43364,671.0,138,Não,Madrugada,Sábado,235064
VID00539,14,95,830.0,16.0,Sim,1080p,Gaming,Inglês,Não,924109,14.0,128,15,9692.0,45475,0.0,165,Não,Manhã,Sábado,3295736
VID01449,43,41,669.0,26.0,Não,720p,Vlogs,Português,Sim,980574,21.0,31,20,2252.0,11828,1589.0,109,Não,Tarde,Sábado,792575
VID00950,32,98,325.0,37.0,Não,1080p,  Culinária,Inglês,Não,209276,1.0,369,23,5485.0,1176,2390.0,600,Não,Madrugada,Seg-Qui,516445
VID00084,55,52,52.0,33.0,Sim,1080p,Educação,Inglês,Não,82545,87.0,161,29,5301.0,24265,864.0,179,Não,Madrugada,Seg-Qui,431712
VID00943,22,12,,21.0,Sim,4K,Música,Português,Sim,643400,71.0,456,5,8933.0,44282,,439,Não,Noite,Seg-Qui,1158810
VID01230,50,77,394.0,15.0,Não,480p,Educação,Inglês,Não,858615,8.0,342,5,5561.0,30112,1138.0,796,Não,Tarde,Sexta,1316585
VID01367,53,70,468.0,22.0,Não,1080p,Música,Português,Sim,683550,69.0,305,27,5465.0,5586,4018.0,398,Não,Madrugada,Seg-Qui,1099744
VID00884,9,63,656.0,50.0,Sim,480p,Música,Português,Não,230494,71.0,236,23,9208.0,-257,4271.0,125,Não,Manhã,Sexta,597143
VID01256,2,77,868.0,14.0,Sim,1080p,Culinária,Português,Não,497982,79.0,263,14,130.0,9502,445.0,700,Não,Noite,Sexta,400089
VID01506,45,13,763.0,17.0,Sim,1080p,Fitness,Português,Não,73624,76.0,342,23,9255.0,44186,3865.0,953,Não,Madrugada,Sexta,250603
VID01791,10,53,769.0,14.0,Sim,1080p,Tecnologia,Inglês,Não,308303,64.0,454,1,4130.0,6813,2085.0,65,Não,Madrugada,Sexta,916101
VID00887,29,69,,38.0,Sim,1080p,Música,Inglês,Não,551934,118.0,423,25,8302.0,43906,,241,Não,Tarde,Sábado,2625095
VID00271,27,51,,47.0,Sim,1080p,Tecnologia,Inglês,Sim,399819,18.0,347,7,,1408,159.0,589,Não,Noite,Sábado,1051552
VID01221,7,61,710.0,23.0,Não,720p,Vlogs,Português,Não,983696,99.0,209,30,6343.0,16414,326.0,256,Não,Noite,Sábado,858103
VID01209,25,56,938.0,48.0,Não,1080p,Educação,Espanhol,Não,962292,49.0,228,20,162.0,47558,3527.0,587,Não,Noite,Domingo,826422
VID02079,51,52,615.0,49.0,Não,1080p,Fitness,Português,Não,901602,115.0,28,30,4802.0,42774,3419.0,618,Não,Madrugada,Sexta,705090
VID02282,30,41,930.0,40.0,Sim,1080p,Tecnologia,Espanhol,Não,859354,68.0,269,12,3839.0,6380,1875.0,334,Não,Noite,Sexta,1125268
VID02116,6,77,549.0,25.0,Sim,1080p,Tecnologia,Português,Não,945374,31.0,54,30,9734.0,2256,2277.0,205,Não,Noite,Sexta,944043
VID00942,2,78,455.0,43.0,Não,480p,Vlogs,Inglês,Sim,701140,62.0,161,24,5399.0,41045,1579.0,408,Não,Manhã,Seg-Qui,1700234
VID01056,56,12,902.0,,Sim,1080p,Educação,Português,Não,458638,81.0,252,17,8731.0,5873,4094.0,722,Não,Tarde,Seg-Qui,388133
VID00430,36,95,783.0,22.0,Não,1080p,Música,Português,Não,328620,92.0,500,7,3612.0,38270,4804.0,745,Não,Madrugada,Sexta,675729
VID02316,31,98,529.0,11.0,Não,1080p,Música,Português,Não,342727,85.0,358,5,8340.0,19,2610.0,630,Não,Noite,Sábado,597802
VID02212,47,71,579.0,22.0,Sim,1080p,Fitness,Inglês,Sim,675128,67.0,10,16,6908.0,31048,3486.0,580,Não,Manhã,Domingo,1423829
VID02223,30,63,139.0,25.0,Sim,1080p,Educação,Português,Não,831943,34.0,31,5,2091.0,31027,2429.0,615,Não,Manhã,Sexta,573086
VID00459,48,29,734.0,0.0,Sim,1080p,Vlogs,Português,Não,465477,46.0,487,8,895.0,16919,4639.0,99,Não,Manhã,Sábado,465995
VID00928,50,29,304.0,20.0,Sim,480p,Gaming,Português,Sim,200,85.0,38,13,6826.0,3386,2256.0,960,Não,Noite,Domingo,2937635
VID00079,3,59,137.0,35.0,Sim,1080p,Vlogs,Português,Não,993527,114.0,22,11,650.0,3472,2142.0,684,Não,Madrugada,Domingo,828538
VID02449,36,31,84.0,2.0,Sim,1080p,Culinária,Inglês,Não,524301,117.0,110,20,8614.0,29484,4771.0,700,Não,Madrugada,Sábado,1321681
VID01242,46,20,598.0,11.0,Não,1080p,Gaming,Inglês,Sim,305499,88.0,291,22,2928.0,33366,472.0,326,Não,Madrugada,Seg-Qui,1232721
VID00033,45,19,558.0,47.0,Sim,1080p,Gaming,Português,Não,410443,37.0,89,5,8664.0,47859,2993.0,412,Não,Tarde,Domingo,718797
VID00907,19,98,455.0,10.0,Sim,1080p,Música,Inglês,Sim,454987,24.0,139,5,7752.0,23146,77.0,463,Não,Tarde,Sábado,1979209
VID01503,18,76,282.0,37.0,Sim,720p,Culinária,Português,Sim,570517,99.0,53,12,6179.0,27629,4416.0,771,Não,Noite,Domingo,560497
VID01229,55,77,187.0,3.0,Não,480p,Fitness,Inglês,Não,670474,92.0,417,10,1860.0,46691,494.0,635,Não,Manhã,Seg-Qui,1296698
VID02262,13,50,221.0,28.0,Não,720p,Gaming,Inglês,Não,217087,22.0,99,22,9997.0,34411,225.0,696,Não,Madrugada,Seg-Qui,982978
VID00381,34,25,856.0,33.0,Sim,1080p,Vlogs,Português,Não,964413,97.0,115,27,9180.0,38966,3411.0,680,Não,Noite,Seg-Qui,911373
VID00227,28,44,548.0,50.0,Não,480p,Tecnologia,Inglês,Não,998191,15.0,26,16,3365.0,12366,1806.0,9,Não,Tarde,Sábado,2430212
VID01399,30,72,769.0,11.0,Sim,1080p,Tecnologia,Português,Sim,702205,74.0,469,3,8416.0,37659,1179.0,492,Não,Noite,Sábado,788857
VID01222,3,98,788.0,48.0,Sim,4K,Tecnologia,Português,Não,185617,96.0,226,11,2931.0,14281,1527.0,309,Sim,Madrugada,Sexta,342565
VID00716,49,38,272.0,14.0,Sim,1080p,Tecnologia,Português,Não,391570,27.0,381,20,5057.0,44599,260.0,651,Não,Noite,Sábado,508104
VID02386,32,78,986.0,8.0,Sim,4K,Música,Português,Não,350216,105.0,6,23,6003.0,47258,3733.0,24,Não,Madrugada,Sexta,736420
VID00687,11,39,345.0,17.0,Não,1080p,Educação,Português,Não,749667,36.0,390,29,3572.0,17045,1207.0,145,Não,Madrugada,Sábado,459530
VID02150,35,13,869.0,5.0,Sim,480p,Tecnologia,Português,Sim,17770,81.0,405,15,6777.0,26812,3314.0,714,Não,Manhã,Seg-Qui,165136
VID01551,50,20,625.0,23.0,Sim,1080p,Gaming,Inglês,Sim,101027,10.0,134,3,460.0,17702,2105.0,357,Não,Manhã,Seg-Qui,548669
VID00306,21,19,707.0,47.0,Sim,1080p,Música,Português,Sim,915460,5.0,159,7,645.0,48943,668.0,627,Sim,Madrugada,Seg-Qui,1608042
VID00210,59,34,713.0,14.0,Não,1080p,Vlogs,Inglês,Sim,945544,36.0,308,30,5612.0,10865,2668.0,302,Não,Manhã,Domingo,2018320
VID02172,37,33,814.0,45.0,Não,480p,Gaming,Inglês,Sim,802835,17.0,420,17,3020.0,7419,3443.0,766,Não,Noite,Sábado,2714781
VID01710,39,48,230.0,37.0,Sim,720p,Música,Inglês,Não,169820,31.0,311,23,,44329,2015.0,799,Sim,Madrugada,Domingo,1163500
VID02498,36,32,468.0,15.0,Não,1080p,Gaming,Português,Não,574272,51.0,218,17,8048.0,19266,4160.0,454,Não,Madrugada,Seg-Qui,852546
VID01100,58,20,725.0,22.0,Sim,4K,Fitness,Português,Não,120350,20.0,341,21,4332.0,32550,1199.0,787,Não,Tarde,Sexta,189921
VID01978,7,20,180.0,15.0,Sim,480p,Educação,Inglês,Sim,748272,95.0,50,17,2511.0,31108,1766.0,702,Não,Tarde,Domingo,1256631
VID01235,58,64,622.0,2.0,Sim,1080p,Música,Português,Não,379115,25.0,337,16,3294.0,7015,2142.0,158,Não,Noite,Domingo,640626
VID01963,54,84,944.0,6.0,Não,4K,Educação,Português,Sim,79974,85.0,15,19,3207.0,37070,1801.0,853,Não,Noite,Sábado,187504
VID02019,59,55,186.0,45.0,Não,1080p,Gaming,Espanhol,Não,807694,32.0,364,15,2533.0,20073,2255.0,435,Não,Madrugada,Domingo,1415318
VID02214,30,36,742.0,25.0,Não,480p,Vlogs,Português,Não,957889,61.0,67,13,2785.0,27541,1696.0,442,Sim,Noite,Domingo,884156
VID01058,32,36,456.0,,Sim,720p,Educação,Português,Não,807461,110.0,437,15,,7498,,470,Não,Madrugada,Sábado,520093
VID00192,8,21,164.0,38.0,Sim,1080p,Música,Português,Sim,854499,116.0,365,15,4171.0,25334,3480.0,621,Sim,Manhã,Sábado,1506831
VID01887,45,46,445.0,17.0,Sim,720p,Gaming,Espanhol,Não,632481,120.0,202,6,6996.0,37148,4659.0,931,Sim,Manhã,Sexta,1327806
VID01104,48,94,619.0,39.0,Sim,720p,Vlogs,Espanhol,Não,387538,92.0,261,26,7652.0,3474,4688.0,166,Não,Noite,Sexta,533477
VID02477,35,36,940.0,22.0,Sim,720p,Gaming,Inglês,Sim,831972,8.0,344,8,9552.0,34318,645.0,189,Não,Tarde,Seg-Qui,2946754
VID00484,59,54,818.0,23.0,Sim,1080p,Culinária,Português,Não,141143,25.0,39,15,1400.0,28660,2936.0,408,Não,Madrugada,Sábado,204716
VID02403,7,44,368.0,30.0,Sim,1080p,Gaming,Português,Sim,939384,30.0,416,2,7199.0,10864,,71,Não,Noite,Sábado,1304908
VID00916,51,66,255.0,19.0,Sim,1080p,Música,Português,Sim,871138,6.0,217,16,6479.0,20305,301.0,367,Não,Madrugada,Seg-Qui,1393979
VID02362,23,63,888.0,37.0,Sim,4K,Música,Português,Sim,873763,98.0,165,22,6257.0,34363,3063.0,50,Não,Noite,Sexta,1492016
VID00278,12,46,681.0,28.0,Sim,720p,Música,Inglês,Não,913148,2.0,238,6,6649.0,15843,1549.0,444,Sim,Manhã,Domingo,3807843
VID01045,54,24,932.0,12.0,Sim,1080p,Culinária,Inglês,Sim,653177,83.0,460,15,8495.0,8839,3011.0,0,Não,Tarde,Domingo,1347649
VID00222,42,77,224.0,48.0,Sim,1080p,Gaming,Inglês,Não,67445,92.0,176,15,8622.0,8111,1890.0,188,Não,Tarde,Sexta,516358
VID01162,14,62,332.0,35.0,Não,720p,Fitness,Português,Sim,209074,65.0,129,29,9476.0,31101,2584.0,660,Não,Manhã,Sábado,276258
VID00572,17,64,187.0,5.0,Sim,1080p,Gaming,Português,Não,619983,45.0,244,10,7218.0,9046,4592.0,883,Não,Madrugada,Domingo,877200
VID00412,34,11,519.0,0.0,Sim,1080p,Educação,Português,Não,322783,52.0,133,13,2533.0,38147,4821.0,432,Não,Madrugada,Sábado,321167
VID01619,47,54,173.0,34.0,Não,1080p,Fitness,Português,Não,904903,47.0,214,7,373.0,31052,1868.0,492,Não,Madrugada,Domingo,659747
VID00994,31,19,143.0,50.0,Sim,720p,Culinária,Inglês,Não,191606,71.0,63,5,8416.0,27928,26.0,585,Não,Madrugada,Domingo,649429
VID01816,60,32,737.0,20.0,Sim,1080p,Culinária,Português,Não,58226,33.0,147,29,906.0,10447,2080.0,817,Não,Madrugada,Sexta,103054
VID00586,30,26,325.0,35.0,Sim,1080p,Tecnologia,Inglês,Não,919528,116.0,149,4,6510.0,24830,4824.0,565,Não,Manhã,Sexta,2538583
VID01938,57,84,839.0,4.0,Não,1080p,Fitness,Português,Não,806235,50.0,382,6,9094.0,46578,3589.0,325,Não,Madrugada,Seg-Qui,655365
VID01126,25,66,509.0,38.0,Sim,4K,Educação,Inglês,Sim,257683,,429,10,664.0,31222,4344.0,19,Não,Madrugada,Domingo,708083
VID57729,16,31,907.0,4.0,Sim,1080p,Música,Português,Sim,194142,47.0,447,11,9512.0,28920,3293.0,919,Não,Tarde,Sábado,445221
VID01600,60,32,425.0,42.0,Sim,720p,Fitness,Português,Não,480520,112.0,117,16,3138.0,20965,4332.0,139,Não,Manhã,Sexta,445597
VID00675,59,19,883.0,23.0,Sim,480p,Vlogs,Inglês,Não,896300,31.0,255,28,2934.0,13036,3612.0,123,Não,Tarde,Sábado,1905481
VID01776,21,59,842.0,47.0,Não,720p,Educação,Inglês,Sim,766433,73.0,197,8,4843.0,2487,3754.0,870,Sim,Manhã,Seg-Qui,1335896
VID00856,50,86,893.0,2.0,Não,1080p,Tecnologia,Português,Sim,373805,27.0,292,13,8033.0,39388,733.0,12,Sim,Tarde,Sábado,542607
VID00448,26,23,418.0,29.0,Sim,1080p,Culinária,Inglês,Sim,378970,65.0,51,10,4094.0,15273,741.0,383,Não,Manhã,Sexta,845998
VID01502,28,68,300.0,41.0,Sim,1080p,Culinária,Português,Não,438698,39.0,196,23,5639.0,2709,622.0,183,Sim,Noite,Sexta,399540
VID01190,57,23,427.0,47.0,Não,4K,Educação,Português,Sim,129179,90.0,71,16,1196.0,17087,1347.0,230,Não,Tarde,Sábado,185845
VID00223,4,61,498.0,24.0,Sim,720p,Fitness,Português,Não,170486,22.0,273,29,7519.0,23247,4458.0,19,Não,Tarde,Domingo,274638
VID01765,56,85,930.0,33.0,Sim,1080p,Fitness,Inglês,Não,664720,56.0,451,1,4875.0,7701,1751.0,596,Não,Manhã,Domingo,1257661
VID02244,38,30,911.0,0.0,Sim,4K,Educação,Espanhol,Sim,78442,59.0,52,3,684.0,11443,2715.0,207,Não,Manhã,Domingo,182697
VID01667,59,46,792.0,21.0,Sim,1080p,Culinária,Espanhol,Não,224578,21.0,63,25,4724.0,39441,4532.0,935,Não,Manhã,Sexta,390331
VID01593,9,61,190.0,12.0,Sim,1080p,Vlogs,Português,Sim,232560,112.0,33,30,7403.0,28986,4269.0,495,Sim,Madrugada,Sexta,381602
VID01294,6,43,743.0,48.0,Sim,1080p,Fitness,Espanhol,Sim,809958,61.0,420,25,8101.0,47304,2619.0,9,Não,Manhã,Domingo,899224
VID00046,53,46,236.0,12.0,Não,1080p,Música,Português,Sim,285379,66.0,383,21,7496.0,47736,2451.0,227,Sim,Madrugada,Sábado,652750
VID02208,59,96,157.0,18.0,Sim,720p,Gaming,Português,Não,606243,10.0,499,7,2661.0,41949,3883.0,369,Não,Tarde,Domingo,930102
VID01861,16,17,897.0,27.0,Não,1080p,Música,Português,Sim,846891,38.0,6,20,4684.0,47726,1771.0,942,Não,Noite,Domingo,1445109
VID00962,18,33,377.0,27.0,Sim,1080p,Culinária,Português,Não,173503,85.0,24,25,8356.0,45281,4338.0,528,Não,Tarde,Seg-Qui,325822
VID00295,7,42,708.0,10.0,Não,4K,Música,Português,Não,734899,111.0,392,13,6408.0,45181,115.0,57,Não,Manhã,Domingo,1250690
VID01547,20,94,552.0,1.0,Não,720p,Música,Espanhol,Sim,963198,23.0,141,14,3731.0,41145,1052.0,693,Não,Noite,Sábado,2008884
VID00989,13,97,62.0,32.0,Sim,1080p,Culinária,Português,Não,593565,23.0,464,7,4176.0,13410,1197.0,951,Não,Noite,Domingo,475417
VID00589,6,10,904.0,4.0,Sim,480p,Fitness,Inglês,Não,490586,61.0,283,22,51.0,22985,1873.0,47,Sim,Madrugada,Seg-Qui,1084738
VID02072,38,53,649.0,43.0,Não,1080p,Educação,Inglês,Sim,897874,102.0,230,5,1613.0,26531,3876.0,9,Sim,Noite,Seg-Qui,1601850
VID00258,3,53,242.0,2.0,Sim,1080p,Fitness,Inglês,Sim,584452,111.0,30,18,9704.0,47825,2711.0,935,Não,Manhã,Domingo,1386375
VID01424,9,50,925.0,8.0,Sim,1080p,Vlogs,INGLÊS,Não,416376,110.0,94,6,576.0,32684,834.0,947,Não,Tarde,Domingo,1081714
VID01299,57,96,71.0,20.0,Sim,720p,Fitness,Inglês,Não,517052,77.0,393,5,3794.0,2278,4148.0,220,Não,Madrugada,Domingo,1011111
VID00927,125,84,398.0,21.0,Sim,480p,Gaming,Inglês,Não,323673,58.0,252,1,5243.0,2343,4200.0,873,Não,Noite,Sábado,1225281
VID02137,30,30,568.0,17.0,Sim,480p,Vlogs,Português,Sim,863020,79.0,138,18,2594.0,18609,2803.0,890,Não,Noite,Sábado,746546
VID01365,30,70,468.0,12.0,Sim,1080p,Educação,Português,Sim,390405,26.0,420,25,4270.0,40748,3592.0,893,Não,Tarde,Sexta,356623
VID00437,54,54,642.0,12.0,Sim,4K,Tecnologia,Português,Sim,671307,36.0,269,16,3921.0,47757,2266.0,230,Não,Noite,Sexta,771887
VID01698,30,49,196.0,38.0,Sim,1080p,Culinária,Inglês,Sim,370492,1.0,296,9,3223.0,46255,1353.0,210,Sim,Manhã,Seg-Qui,1127608
VID01757,37,17,220.0,50.0,Não,1080p,Tecnologia,Português,Sim,43283,88.0,84,16,1305.0,16656,3740.0,358,Não,Manhã,Domingo,145743
VID00394,60,74,141.0,39.0,Sim,1080p,Educação,Inglês,Não,323640,113.0,130,28,5813.0,49200,2891.0,921,Não,Noite,Domingo,938691
VID00426,169,44,89.0,35.0,Sim,720p,Vlogs,Inglês,Sim,32769,53.0,139,9,8630.0,3820,1385.0,443,Sim,Madrugada,Sábado,420293
VID00535,56,72,400.0,0.0,Sim,1080p,  Vlogs,Português,Não,487145,56.0,362,21,5969.0,23462,1782.0,332,Não,Manhã,Sábado,488122
VID00031,59,89,770.0,6.0,Sim,720p,Tecnologia,Português,Não,356791,11.0,129,19,3088.0,9965,1999.0,467,Não,Noite,Sexta,412825
VID01011,35,36,528.0,12.0,Sim,720p,Vlogs,Português,Não,743041,60.0,64,22,5160.0,17139,843.0,27,Não,Noite,Sexta,632789
VID01363,16,81,540.0,5.0,Sim,480p,Fitness,Espanhol,Sim,645615,34.0,176,15,4140.0,20442,2768.0,387,Não,Manhã,Domingo,636551
VID02100,29,98,587.0,4.0,Sim,1080p,Vlogs,Português,Sim,557505,101.0,209,3,4987.0,41990,2953.0,298,Não,Manhã,Sexta,602903
VID01026,16,32,892.0,33.0,Não,1080p,Fitness,Inglês,Não,941096,38.0,3,20,5334.0,48087,2713.0,666,Sim,Noite,Sábado,1968794
VID00747,54,74,325.0,6.0,Sim,1080p,Vlogs,Português,Não,881911,80.0,6,14,5516.0,11520,677.0,354,Não,Manhã,Domingo,752248
VID01792,41,77,286.0,15.0,Sim,720p,Educação,Português,Não,400087,39.0,395,21,3584.0,26350,1789.0,30,Não,Manhã,Sexta,289791
VID02149,32,87,791.0,6.0,Sim,1080p,Gaming,INGLÊS,Não,642741,76.0,391,17,735.0,9250,3497.0,553,Não,Noite,Domingo,2240713
VID01300,12,47,727.0,48.0,Não,720p,Tecnologia,Espanhol,Não,576524,47.0,254,14,9175.0,48222,1087.0,641,Não,Noite,Sábado,911897
VID01531,50,26,986.0,36.0,Não,1080p,Educação,Português,Sim,249586,114.0,448,24,6243.0,44638,298.0,882,Não,Manhã,Sábado,273535
VID02224,30,30,798.0,4.0,Sim,720p,Fitness,Português,Não,488224,65.0,326,25,5209.0,30480,1785.0,810,Não,Manhã,Sexta,392021
VID02231,21,41,68.0,22.0,Sim,1080p,Educação,Português,Não,886422,78.0,295,13,1756.0,49028,1059.0,409,Sim,Madrugada,Seg-Qui,645835
VID01448,9,69,543.0,31.0,Sim,4K,Tecnologia,Espanhol,Não,864785,112.0,335,6,5155.0,13272,1106.0,157,Não,Noite,Sexta,1154818
VID00557,54,22,163.0,9.0,Sim,1080p,Fitness,Inglês,Sim,50856,3.0,200,25,2801.0,28904,2728.0,298,Não,Manhã,Sexta,408070
VID01603,58,84,886.0,,Não,1080p,Culinária,Inglês,Não,689780,22.0,99,21,3162.0,31654,337.0,748,Não,Madrugada,Sábado,1377040
VID01625,55,47,277.0,9.0,Não,1080p,Fitness,PORTUGUÊS,Não,719334,55.0,356,3,5842.0,11981,4167.0,330,Sim,Manhã,Sexta,588371
VID02248,20,60,295.0,48.0,Não,720p,Fitness,Espanhol,Sim,14964,24.0,211,17,1296.0,9914,4925.0,446,Não,Tarde,Sábado,157747
VID00571,2,61,174.0,17.0,Sim,720p,Fitness,Português,Sim,184688,25.0,436,11,7410.0,3891,2760.0,306,Não,Madrugada,Sexta,195821
VID00353,57,76,668.0,30.0,Não,480p,Fitness,Inglês,Não,451714,120.0,233,21,4587.0,10707,1142.0,511,Não,Madrugada,Domingo,867551
VID00092,15,61,974.0,24.0,Sim,1080p,Tecnologia,Português,Não,556076,78.0,474,4,3041.0,40314,1997.0,255,Sim,Madrugada,Sábado,714767
VID02125,11,84,556.0,43.0,Sim,4K,Educação,Português,Sim,150736,71.0,251,6,9096.0,38022,2688.0,289,Não,Manhã,Seg-Qui,275149
VID02112,37,93,322.0,2.0,Sim,720p,Culinária,Português,Não,248193,77.0,231,14,7446.0,25533,14.0,172,Não,Manhã,Sexta,278674
VID01436,34,32,782.0,20.0,Sim,1080p,Educação,Inglês,Sim,500140,66.0,66,13,5735.0,27544,81.0,378,Não,Madrugada,Sexta,911366
VID01937,17,41,656.0,42.0,Sim,1080p,Fitness,Português,Não,777771,8.0,270,23,4674.0,42927,571.0,121,Não,Tarde,Seg-Qui,611530
VID02292,31,43,552.0,34.0,Sim,1080p,Culinária,Português,Não,422827,95.0,13,3,5291.0,5655,2470.0,76,Não,Manhã,Sábado,402666
VID00349,4,30,933.0,33.0,Sim,720p,Fitness,Português,Não,907629,4.0,337,24,5615.0,15421,3224.0,796,Não,Tarde,Seg-Qui,644707
VID01118,48,61,845.0,4.0,Sim,1080p,Fitness,Espanhol,Não,155901,103.0,199,28,1738.0,1854,907.0,318,Não,Manhã,Sábado,207607
VID01894,27,44,607.0,38.0,Sim,1080p,Educação,Português,Sim,366669,101.0,377,3,3972.0,20069,4651.0,987,Sim,Manhã,Seg-Qui,374851
VID01286,16,13,601.0,9.0,Não,1080p,Gaming,Português,Não,112278,99.0,178,3,8750.0,22547,3586.0,600,Não,Tarde,Domingo,290806
VID01072,30,55,276.0,41.0,Não,1080p,Gaming,Inglês,Sim,677286,100.0,31,6,3122.0,20995,3806.0,296,Sim,Madrugada,Seg-Qui,2587518
