car_id,brand,model_year,mileage_km,fuel_type,engine_size_liters,horsepower,transmission,drivetrain,condition,previous_owners,accident_history,service_history,air_conditioning,power_steering,power_windows,airbags_count,abs_brakes,interior_material,sound_system,sunroof,parking_sensors,warranty_months,imported,color,price_brl
CAR00204,Fiat,2018,83532.0,Flex,1.0,81.0,Manual,Dianteira,Regular,3.0,1 acidente leve,Parcial,Sim,Sim,Sim,0.0,Não,Couro Sintético,Básico,Não,Sim,4.0,Não,Vermelho,8000
CAR01815,Chevrolet,2021,240889.0,Diesel,1.4,115.0,Manual,Traseira,Bom,,1 acidente leve,Parcial,Sim,Sim,Não,,Não,Tecido,Premium,Não,Não,10.0,Não,Preto,8000
CAR00121,Toyota,2010,205191.0,Flex,1.0,228.0,Automática,Traseira,Regular,1.0,Sem acidentes,Sem histórico,Sim,Sim,Não,8.0,Sim,Tecido,Multimídia,Sim,Não,5.0,Não,Prata,18990
CAR00284,Chevrolet,2015,39148.0,Gasolina,1.6,83.0,Manual,Dianteira,Bom,2.0,1 acidente leve,Parcial,Sim,Sim,Sim,4.0,Sim,Couro Sintético,Multimídia,Não,Não,11.0,Não,Azul,16946
CAR00576,Fiat,2013,200691.0,Flex,1.0,225.0,CVT,Dianteira,Regular,1.0,Sem acidentes,Completo,Não,Sim,Sim,1.0,Não,Tecido,Básico,Não,Não,24.0,Não,Prata,8000
CAR01334,Ford,2022,134744.0,Diesel,1.0,197.0,Automatizada,Traseira,Regular,1.0,Sem acidentes,Sem histórico,Sim,Sim,Sim,0.0,Sim,Tecido,Premium,Não,Não,13.0,Não,Vermelho,21614
CAR01558,Hyundai,2022,229108.0,Etanol,2.4,144.0,Automática,Dianteira,Regular,1.0,2+ acidentes,Parcial,Sim,Sim,Sim,6.0,Sim,Tecido,Premium,Não,Não,12.0,Sim,Prata,17065
CAR00276,Chevrolet,2010,193221.0,Flex,1.0,214.0,Manual,Traseira,Bom,3.0,Sem acidentes,Sem histórico,Sim,Sim,Não,0.0,Sim,Tecido,Básico,Sim,Não,7.0,Não,Prata,8000
CAR01019,Ford,2020,185755.0,Diesel,1.6,280.0,CVT,Dianteira,Bom,2.0,1 acidente leve,Parcial,Sim,Sim,Sim,7.0,Sim,Tecido,Básico,Não,Sim,18.0,Não,Preto,43476
CAR01691,Honda,2019,77307.0,Gasolina,2.4,141.0,Automatizada,Dianteira,Excelente,1.0,1 acidente leve,Parcial,Sim,Sim,Não,0.0,Não,Couro Sintético,Multimídia,Não,Sim,6.0,Não,Cinza,44455
CAR00361,Fiat,2021,167917.0,Diesel,2.0,208.0,Automática,Dianteira,Regular,4.0,1 acidente leve,Parcial,Não,Sim,Sim,4.0,Sim,Couro Sintético,Básico,Não,Não,30.0,Não,Prata,41512
CAR01442,Honda,2011,31616.0,Flex,1.4,,Manual,Dianteira,Regular,,Sem acidentes,Parcial,Sim,Sim,Sim,6.0,Não,Tecido,Premium,Sim,Não,11.0,Não,Preto,27535
CAR01491,Toyota,2017,155655.0,Flex,1.4,257.0,Manual,Traseira,Regular,3.0,Sem acidentes,Parcial,Sim,Sim,Não,6.0,Sim,Tecido,Multimídia,Não,Sim,28.0,Não,Preto,37314
CAR00945,Fiat,2019,116718.0,Flex,1.6,137.0,Automática,Traseira,Bom,1.0,2+ acidentes,Sem histórico,Sim,Sim,Não,5.0,Não,Tecido,Premium,Não,Não,13.0,Não,Preto,9120
CAR00630,Chevrolet,2020,81872.0,Flex,1.0,222.0,Automática,Dianteira,Bom,4.0,Sem acidentes,Parcial,Sim,Sim,Sim,1.0,Sim,Couro Sintético,Multimídia,Sim,Não,6.0,Não,Cinza,58700
CAR01579,Volkswagen,2018,8262.0,Gasolina,3.0,153.0,Automática,Traseira,Bom,4.0,Sem acidentes,Parcial,Sim,Sim,Sim,0.0,Sim,Tecido,Básico,Não,Não,26.0,Não,Vermelho,55914
CAR00837,Fiat,2016,61358.0,Flex,1.8,124.0,Automática,Traseira,Regular,3.0,2+ acidentes,Completo,Sim,Não,Sim,0.0,Sim,Couro Sintético,Básico,Não,Não,31.0,Sim,Prata,30744
CAR00287,Fiat,2012,224526.0,Flex,1.8,141.0,Automática,4x4,Regular,2.0,Sem acidentes,Completo,Sim,Sim,Sim,3.0,Sim,Tecido,Multimídia,Não,Não,33.0,Não,Cinza,21567
CAR02005,Honda,2024,71125.0,Diesel,1.3,146.0,Automática,Dianteira,Regular,3.0,1 acidente leve,Parcial,Sim,Sim,Sim,7.0,Sim,Tecido,Multimídia,Não,Sim,20.0,Sim,Azul,69604
CAR01018,Honda,2022,7382.0,Flex,1.3,,CVT,Dianteira,Ruim,,Sem acidentes,Completo,Sim,Sim,Sim,,Sim,Tecido,Básico,Não,Sim,34.0,Não,Prata,64102
CAR01492,Hyundai,2015,158837.0,Diesel,1.6,284.0,Automática,Dianteira,Bom,4.0,Sem acidentes,Completo,Sim,Sim,Sim,5.0,Sim,Couro Sintético,Básico,Sim,Não,35.0,Não,Preto,50571
CAR00424,Hyundai,2010,31400.0,Flex,1.0,240.0,Manual,Dianteira,Excelente,1.0,Sem acidentes,Parcial,Sim,Sim,Não,6.0,Sim,Tecido,Básico,Não,Não,19.0,Sim,Prata,42464
CAR01851,Volkswagen,2017,219178.0,Etanol,1.0,133.0,Automatizada,Dianteira,Bom,2.0,2+ acidentes,Parcial,Sim,Sim,Sim,6.0,Sim,Tecido,Básico,Não,Não,16.0,Não,Vermelho,8000
CAR01289,Ford,2014,115130.0,Gasolina,1.4,162.0,Automática,Dianteira,Bom,5.0,Sem acidentes,Parcial,Não,Sim,Sim,1.0,Sim,Tecido,Multimídia,Não,Não,23.0,Não,Vermelho,8077
CAR01624,Toyota,2017,25862.0,Flex,1.0,228.0,Manual,Dianteira,Bom,3.0,1 acidente leve,Parcial,Sim,Sim,Sim,2.0,Sim,Couro Sintético,Premium,Não,Sim,0.0,Não,Preto,31957
CAR02266,Fiat,2019,206194.0,Híbrido,1.3,227.0,Manual,Traseira,Regular,3.0,Sem acidentes,Sem histórico,Sim,Sim,Sim,1.0,Sim,Tecido,Premium,Não,Não,32.0,Não,Cinza,28526
CAR00066,Ford,2018,81221.0,Diesel,2.0,111.0,Automatizada,Dianteira,Ruim,1.0,Sem acidentes,Completo,Não,Sim,Sim,8.0,Sim,Tecido,Básico,Não,Não,10.0,Não,Azul,39850
CAR02009,Ford,2015,208117.0,Etanol,1.4,107.0,Manual,Dianteira,Ruim,4.0,1 acidente leve,Parcial,Sim,Sim,Não,6.0,Não,Tecido,Multimídia,Não,Não,21.0,Não,Prata,8000
CAR01525,Ford,2024,48856.0,Etanol,1.6,95.0,Manual,Traseira,Bom,3.0,Sem acidentes,Parcial,Não,Sim,Não,4.0,Sim,Tecido,Básico,Não,Sim,26.0,Não,Azul,46969
CAR00908,Volkswagen,2012,41320.0,Etanol,1.8,77.0,Automática,Dianteira,Excelente,4.0,Sem acidentes,Parcial,Sim,Sim,Sim,3.0,Não,Tecido,Básico,Sim,Sim,9.0,Não,Branco,14349
CAR01015,Honda,2019,11476.0,Flex,1.6,230.0,Manual,Dianteira,Regular,4.0,Sem acidentes,Completo,Não,Sim,Não,6.0,Sim,Tecido,Básico,Não,Sim,20.0,Não,Azul,52282
CAR00231,Volkswagen,2022,130555.0,Flex,1.0,82.0,Automática,4x4,Excelente,3.0,Sem acidentes,Completo,Sim,Sim,Sim,4.0,Sim,Couro Legítimo,Multimídia,Não,Sim,21.0,Não,Branco,92112
CAR01612,Chevrolet,2019,125062.0,Híbrido,2.4,258.0,CVT,Dianteira,Bom,1.0,1 acidente leve,Sem histórico,Sim,Sim,Sim,2.0,Sim,Tecido,Básico,Não,Não,18.0,Não,Azul,55944
CAR02351,Fiat,2017,175948.0,Flex,1.6,244.0,Automática,Dianteira,Regular,3.0,Sem acidentes,Parcial,Sim,Sim,Sim,0.0,Sim,Tecido,Premium,Não,Sim,36.0,Não,Azul,18511
CAR01996,Chevrolet,2015,52111.0,Etanol,1.8,249.0,Automatizada,Traseira,Bom,2.0,1 acidente leve,Parcial,Sim,Sim,Sim,0.0,Sim,Tecido,Básico,Não,Sim,16.0,Não,Preto,27158
CAR01730,Toyota,2016,57265.0,Diesel,1.3,242.0,CVT,Dianteira,Regular,2.0,Sem acidentes,Completo,Sim,Sim,Sim,3.0,Não,Couro Sintético,Básico,Não,Sim,35.0,Não,Azul,55496
CAR01352,Hyundai,2014,204298.0,Etanol,3.0,196.0,Manual,Traseira,Bom,2.0,Sem acidentes,Sem histórico,Sim,Sim,Sim,1.0,Sim,Tecido,Básico,Não,Sim,32.0,Não,Cinza,8000
CAR01826,Hyundai,2017,212596.0,Flex,1.0,484.0,Manual,Traseira,Bom,1.0,2+ acidentes,Parcial,Sim,Sim,Sim,0.0,Não,Tecido,Premium,Sim,Não,1.0,Não,Cinza,8000
CAR02419,Hyundai,2014,218135.0,Diesel,2.0,224.0,Automática,Dianteira,Regular,5.0,1 acidente leve,Completo,Sim,Sim,Sim,1.0,Sim,Tecido,Básico,Não,Sim,34.0,Não,Azul,8000
CAR01477,Honda,2022,52893.0,Flex,1.6,167.0,Automática,4x4,Regular,3.0,Sem acidentes,Sem histórico,Sim,Sim,Sim,8.0,Sim,Couro Sintético,Multimídia,Não,Sim,29.0,Sim,Prata,93733
CAR00375,Hyundai,2014,131374.0,Gasolina,1.4,121.0,Automática,Dianteira,Regular,5.0,Sem acidentes,Completo,Sim,Sim,Sim,0.0,Não,Couro Sintético,Básico,Sim,Não,24.0,Não,Branco,8000
CAR01964,  Ford,2014,122192.0,Flex,2.4,,Automática,Traseira,Bom,4.0,1 acidente leve,Completo,Sim,Sim,Sim,7.0,Não,Tecido,Básico,Não,Não,6.0,Não,Branco,36466
CAR01563,Volkswagen,2015,173914.0,Gasolina,3.0,84.0,Manual,Traseira,Regular,5.0,1 acidente leve,Parcial,Sim,Não,Sim,4.0,Sim,Tecido,Básico,Sim,Sim,13.0,Sim,Prata,8000
CAR01270,Chevrolet,2021,144282.0,Flex,1.0,211.0,Automatizada,Dianteira,Regular,2.0,1 acidente leve,Parcial,Sim,Sim,Sim,3.0,Não,Couro Sintético,Básico,Não,Não,1.0,Não,Cinza,22082
CAR00298,Chevrolet,2018,213859.0,Flex,1.8,297.0,Manual,Dianteira,Bom,5.0,Sem acidentes,Completo,Sim,Sim,Não,6.0,Sim,Tecido,Básico,Não,Sim,27.0,Não,Vermelho,24339
CAR00599,Hyundai,2016,34084.0,Flex,1.3,181.0,Manual,Dianteira,Bom,4.0,1 acidente leve,Sem histórico,Sim,Sim,Sim,8.0,Não,Couro Sintético,Básico,Não,Sim,22.0,Não,Cinza,20435
CAR01510,Fiat,2023,229021.0,Gasolina,1.6,217.0,CVT,4x4,Bom,4.0,1 acidente leve,Completo,Sim,Não,Não,7.0,Sim,Tecido,Multimídia,Não,Não,5.0,Não,Prata,44272
CAR00100,Hyundai,2022,41191.0,Flex,1.8,297.0,Manual,4x4,Bom,4.0,Sem acidentes,Parcial,Sim,Sim,Sim,5.0,Não,Tecido,Básico,Não,Sim,22.0,Não,Branco,81515
CAR00867,Fiat,2012,177677.0,Flex,1.0,91.0,Manual,Dianteira,Bom,3.0,1 acidente leve,Sem histórico,Sim,Sim,Sim,8.0,Sim,Tecido,Básico,Não,Sim,12.0,Não,Vermelho,8000
CAR02122,Fiat,2012,24229.0,Flex,1.3,148.0,Automática,Dianteira,Bom,1.0,Sem acidentes,Parcial,Sim,Sim,Sim,1.0,Sim,Tecido,Premium,Não,Não,10.0,Não,Preto,27137
CAR02487,Hyundai,2019,63741.0,Diesel,1.6,363.0,Manual,Dianteira,Ruim,1.0,1 acidente leve,Completo,Sim,Sim,Sim,7.0,Sim,Tecido,Básico,Sim,Não,34.0,Não,Vermelho,44374
CAR00530,Volkswagen,2020,99776.0,Flex,2.0,228.0,Automática,Dianteira,Regular,1.0,Sem acidentes,Parcial,Sim,Sim,Sim,3.0,Sim,Couro Sintético,Premium,Não,Sim,9.0,Não,Cinza,53408
CAR01267,Volkswagen,2017,80324.0,Gasolina,1.3,112.0,Automática,Dianteira,Bom,4.0,Sem acidentes,Completo,Sim,Sim,Sim,6.0,Sim,Couro Sintético,Básico,Não,Não,21.0,Não,Branco,30077
CAR01074,Hyundai,2021,125018.0,Elétrico,2.0,230.0,Manual,4x4,Regular,2.0,Sem acidentes,Completo,Sim,Sim,Sim,7.0,Não,Couro Sintético,Premium,Não,Sim,31.0,Não,Azul,82189
CAR01238,Ford,2015,30525.0,Flex,1.6,135.0,CVT,Dianteira,Ruim,2.0,Sem acidentes,Parcial,Sim,Sim,Sim,6.0,Sim,Tecido,Básico,Não,Não,8.0,Não,Vermelho,22067
CAR00637,Ford,2023,78903.0,Flex,1.6,287.0,Automática,Dianteira,Bom,1.0,Sem acidentes,Parcial,Sim,Sim,Sim,1.0,Não,Couro Sintético,Básico,Não,Não,3.0,Não,Vermelho,70414
CAR02483,Honda,2021,125544.0,Híbrido,1.0,240.0,Manual,Dianteira,Excelente,5.0,Sem acidentes,Parcial,Sim,Sim,Não,7.0,Não,Tecido,Premium,Não,Não,19.0,Não,Branco,74597
CAR00186,Hyundai,2014,35099.0,Flex,1.0,93.0,Manual,Dianteira,Regular,5.0,Sem acidentes,Completo,Sim,Sim,Sim,7.0,Sim,Tecido,Multimídia,Não,Não,26.0,Não,Branco,23937
CAR01422,Fiat,2013,170386.0,Flex,1.8,146.0,Automática,Dianteira,Ruim,2.0,1 acidente leve,Parcial,Sim,Não,Não,4.0,Sim,Couro Sintético,Premium,Não,Sim,2.0,Não,Preto,8000
CAR02457,Chevrolet,2011,78034.0,Etanol,1.6,230.0,Manual,4x4,Bom,3.0,1 acidente leve,Completo,Sim,Sim,Sim,5.0,Sim,Tecido,Premium,Não,Não,12.0,Não,Prata,20655
CAR01405,Chevrolet,2016,192655.0,Flex,1.6,185.0,Automática,Dianteira,Regular,2.0,Sem acidentes,Parcial,Sim,Sim,Sim,1.0,Não,Couro Legítimo,Básico,Não,Não,2.0,Sim,Azul,35271
CAR01419,Ford,2014,168165.0,FLEX,1.6,149.0,Automática,Dianteira,Bom,2.0,1 acidente leve,Parcial,Sim,Sim,Sim,0.0,Sim,Couro Sintético,Básico,Não,Não,15.0,Não,Vermelho,8000
CAR02073,Hyundai,2012,118002.0,Flex,1.4,294.0,Automática,Traseira,Regular,3.0,Sem acidentes,Completo,Sim,Sim,Não,1.0,Sim,Tecido,Básico,Sim,Sim,27.0,Sim,Cinza,46585
CAR00512,Hyundai,2013,240808.0,Flex,1.0,283.0,Manual,4x4,Ruim,4.0,Sem acidentes,Parcial,Sim,Sim,Sim,7.0,Sim,Tecido,Premium,Não,Não,36.0,Não,Prata,25708
CAR00841,Ford,2015,228492.0,Flex,1.8,241.0,Automatizada,4x4,Regular,4.0,Sem acidentes,Parcial,Sim,Sim,Sim,0.0,Sim,Couro Legítimo,Premium,Não,Não,30.0,Não,Preto,42660
CAR01164,Fiat,2018,130814.0,Diesel,1.3,296.0,Automatizada,Traseira,Regular,3.0,Sem acidentes,Parcial,Sim,Sim,Não,3.0,Sim,Couro Sintético,Premium,Não,Não,13.0,Não,Branco,34306
CAR01428,Hyundai,2018,248489.0,Diesel,2.0,174.0,Manual,Dianteira,Regular,2.0,Sem acidentes,Sem histórico,Sim,Sim,Sim,3.0,Não,Tecido,Básico,Não,Não,28.0,Não,Azul,8000
CAR02101,Ford,2021,141385.0,Híbrido,2.0,209.0,Automática,Dianteira,Regular,4.0,Sem acidentes,Completo,Sim,Sim,Sim,4.0,Não,Couro Legítimo,Premium,Não,Sim,11.0,Não,Prata,73678
CAR00608,Hyundai,2019,53442.0,Flex,2.0,153.0,Automática,4x4,Bom,4.0,Sem acidentes,Parcial,Sim,Sim,Sim,4.0,Sim,Tecido,Básico,Sim,Não,9.0,Não,Preto,72590
CAR01384,Fiat,2023,220558.0,Gasolina,1.0,289.0,Automática,Dianteira,Bom,1.0,Sem acidentes,Parcial,Sim,Sim,Sim,6.0,Sim,Couro Sintético,Premium,Sim,Não,18.0,Sim,Preto,79334
CAR00863,Ford,2017,114814.0,Flex,1.6,129.0,Manual,Dianteira,Bom,4.0,Sem acidentes,Sem histórico,Sim,Sim,Sim,7.0,Sim,Couro Sintético,Básico,Não,Sim,26.0,Não,Azul,12741
CAR00152,Fiat,2021,133498.0,Flex,2.0,245.0,Manual,Dianteira,Bom,1.0,Sem acidentes,Parcial,Sim,Sim,Sim,3.0,Sim,Couro Sintético,Básico,Não,Sim,14.0,Não,Vermelho,36948
CAR01594,Honda,2011,68909.0,Etanol,1.6,172.0,Manual,Dianteira,Bom,3.0,Sem acidentes,Completo,Não,Sim,Sim,7.0,Sim,Tecido,Básico,Não,Sim,33.0,Não,Cinza,18455
CAR01764,Hyundai,2021,63817.0,Flex,1.0,84.0,Automática,Dianteira,Bom,1.0,1 acidente leve,Completo,Sim,Sim,Sim,6.0,Sim,Tecido,Premium,Não,Sim,24.0,Não,Vermelho,62342
CAR01138,Hyundai,2012,164525.0,Flex,3.0,240.0,Automática,Dianteira,Regular,1.0,1 acidente leve,Parcial,Sim,Sim,Sim,8.0,Sim,Couro Sintético,Básico,Não,Sim,12.0,Não,Azul,32612
CAR01622,Toyota,2010,182747.0,Diesel,1.8,192.0,Manual ,Dianteira,Regular,2.0,Sem acidentes,Parcial,Sim,Sim,Sim,6.0,Sim,Couro Sintético,Premium,Sim,Não,19.0,Não,Prata,15463
CAR02294,Chevrolet,2014,33202.0,Flex,1.3,168.0,Automática,4x4,Ruim,1.0,1 acidente leve,Parcial,Sim,Sim,Sim,6.0,Sim,Tecido,Básico,Não,Sim,31.0,Não,Cinza,43017
CAR00024,Chevrolet,2016,133557.0,Elétrico,1.4,217.0,Manual,Dianteira,Bom,5.0,1 acidente leve,Parcial,Sim,Sim,Sim,8.0,Não,Couro Sintético,Básico,Sim,Sim,29.0,Não,Branco,54604
CAR00159,Fiat,2011,33482.0,Gasolina,1.4,268.0,Manual,Dianteira,Bom,5.0,1 acidente leve,Completo,Sim,Sim,Sim,5.0,Sim,Tecido,Básico,Não,Não,24.0,Não,Prata,11282
CAR00332,Toyota,2010,7708.0,Gasolina,1.4,299.0,Manual,Dianteira,Bom,5.0,Sem acidentes,Parcial,Sim,Sim,Sim,2.0,Sim,Tecido,Básico,Sim,Sim,35.0,Não,Azul,33445
CAR02431,Chevrolet,2021,117025.0,Flex,1.6,178.0,Automática,Dianteira,Ruim,4.0,Sem acidentes,Parcial,Sim,Sim,Sim,3.0,Sim,Couro Sintético,Premium,Não,Não,35.0,Não,Branco,39190
CAR02407,Fiat,2021,105766.0,Diesel,1.6,213.0,CVT,Dianteira,Bom,1.0,Sem acidentes,Parcial,Sim,Sim,Sim,4.0,Sim,Tecido,Premium,Não,Não,26.0,Não,Preto,65250
CAR01830,Ford,2013,71809.0,Flex,1.0,229.0,Automática,Dianteira,Bom,1.0,Sem acidentes,Parcial,Sim,Sim,Sim,4.0,Sim,Tecido,Básico,Sim,Não,2.0,Não,Azul,45835
CAR02026,Hyundai,2011,134593.0,Gasolina,2.0,98.0,Automatizada,4x4,Bom,2.0,Sem acidentes,Sem histórico,Sim,Sim,Sim,5.0,Não,Couro Legítimo,Premium,Não,Não,23.0,Não,Vermelho,29482
CAR02470,Chevrolet,2016,184515.0,Diesel,1.6,123.0,CVT,Dianteira,Excelente,5.0,Sem acidentes,Parcial,Sim,Sim,Sim,3.0,Sim,Tecido,Premium,Não,Sim,20.0,Não,Cinza,10836
CAR01918,Ford,2014,192633.0,Etanol,1.0,196.0,CVT,Dianteira,Regular,2.0,1 acidente leve,Completo,Não,Sim,Não,4.0,Sim,Couro Sintético,Básico,Não,Não,18.0,Não,Branco,8000
CAR00643,Honda,2017,220093.0,Flex,1.0,159.0,Manual,Traseira,Bom,1.0,Sem acidentes,Completo,Sim,Sim,Sim,1.0,Não,Tecido,Premium,Não,Sim,10.0,Não,Prata,12312
CAR02029,Chevrolet,2024,77920.0,Diesel,1.8,247.0,Manual,Dianteira,Bom,2.0,2+ acidentes,Completo,Sim,Sim,Sim,1.0,Sim,Tecido,Básico,Não,Não,31.0,Não,Azul,51103
CAR00312,Honda,2016,171589.0,Híbrido,1.4,79.0,Manual,Dianteira,Regular,3.0,Sem acidentes,Completo,Sim,Sim,Não,8.0,Sim,Couro Legítimo,Básico,Não,Não,1.0,Não,Preto,38397
CAR00352,Chevrolet,2015,32128.0,Gasolina,1.3,91.0,Automática,Dianteira,Regular,2.0,Sem acidentes,Parcial,Sim,Sim,Não,6.0,Sim,Tecido,Básico,Não,Não,24.0,Não,Prata,28972
CAR00549,Honda,2017,223800.0,Flex,1.6,204.0,CVT,Dianteira,Bom,3.0,1 acidente leve,Parcial,Sim,Sim,Não,0.0,Sim,Tecido,Multimídia,Não,Não,24.0,Não,Prata,8286
CAR01387,Honda,2012,227138.0,Elétrico,1.6,102.0,Automatizada,Dianteira,Bom,2.0,Sem acidentes,Parcial,Sim,Sim,Não,8.0,Sim,Tecido,Básico,Sim,Não,21.0,Não,Cinza,31319
CAR02438,Chevrolet,2024,197458.0,Etanol,1.4,146.0,Automática,4x4,Regular,1.0,Sem acidentes,Completo,Sim,Sim,Não,5.0,Sim,Tecido,Básico,Não,Não,18.0,Não,Preto,54087
CAR02340,Fiat,2017,226468.0,Flex,1.3,144.0,Automática,Dianteira,Excelente,3.0,1 acidente leve,Parcial,Sim,Sim,Sim,3.0,Sim,Couro Sintético,Multimídia,Não,Não,,Não,Azul,8000
CAR00307,Hyundai,2022,158484.0,Gasolina,2.0,107.0,Manual,Dianteira,Regular,3.0,Sem acidentes,Parcial,Não,Não,Sim,7.0,Sim,Tecido,Básico,Não,Sim,7.0,Não,Azul,12517
CAR00288,Volkswagen,2021,117230.0,Elétrico,1.8,138.0,Manual,Dianteira,Ruim,4.0,1 acidente leve,Completo,Sim,Sim,Não,3.0,Não,Couro Sintético,Premium,Sim,Não,5.0,Não,Prata,41274
CAR00695,Volkswagen,2018,39397.0,Diesel,1.6,289.0,Automática,Dianteira,Excelente,2.0,Sem acidentes,Parcial,Sim,Sim,Sim,1.0,Sim,Couro Sintético,Premium,Não,Não,13.0,Não,Branco,86898
CAR00868,Hyundai,2010,19955.0,Gasolina,1.6,221.0,Automática,4x4,Bom,1.0,1 acidente leve,Sem histórico,Sim,Sim,Sim,3.0,Sim,Tecido,Premium,Não,Sim,19.0,Não,Cinza,39508
CAR00631,Ford,2024,86132.0,Flex,1.6,100.0,Automática,Dianteira,Ruim,4.0,Sem acidentes,Parcial,Não,Sim,Não,2.0,Sim,Tecido,Multimídia,Não,Não,0.0,Não,Branco,25297
CAR02058,Toyota,2011,94424.0,Flex,2.4,105.0,Automática,Dianteira,Excelente,2.0,Sem acidentes,Parcial,Não,Sim,Sim,1.0,Sim,Couro Legítimo,Básico,Não,Não,17.0,Não,Cinza,22987
CAR01855,Chevrolet,2024,37299.0,Elétrico,1.6,253.0,Automatizada,Dianteira,Regular,5.0,1 acidente leve,Parcial,Sim,Sim,Não,8.0,Sim,Couro Sintético,Básico,Não,Sim,5.0,Não,Branco,80560
CAR01002,Honda,2024,7763.0,Gasolina,2.0,75.0,Automatizada,4x4,Excelente,3.0,Sem acidentes,Completo,Sim,Sim,Sim,8.0,Sim,Couro Sintético,Premium,Sim,Sim,4.0,Não,Prata,141234
CAR01423,Chevrolet,2023,184297.0,Flex,1.8,255.0,Manual,Dianteira,Bom,4.0,1 acidente leve,Completo,Sim,Sim,Sim,1.0,Sim,Tecido,Básico,Não,Não,18.0,Não,Branco,12225
CAR01302,Toyota,2023,189607.0,Etanol,1.8,262.0,Manual,Traseira,Excelente,4.0,Sem acidentes,Completo,Sim,Sim,Não,4.0,Sim,Tecido,Multimídia,Sim,Não,7.0,Não,Branco,64659
CAR00787,Hyundai,2013,171601.0,Flex,1.6,202.0,Manual,Dianteira,Bom,4.0,2+ acidentes,Parcial,Sim,Sim,Sim,2.0,Sim,Tecido,Básico,Não,Não,1.0,Não,Preto,8000
CAR01627,Toyota,2022,189844.0,Gasolina,1.3,150.0,Manual,Dianteira,Bom,1.0,2+ acidentes,Parcial,Não,Sim,Sim,0.0,Sim,Tecido,Premium,Não,Não,25.0,Não,Preto,8000
CAR00822,Ford,2015,240497.0,Diesel,1.0,163.0,CVT,Traseira,Excelente,2.0,Sem acidentes,Sem histórico,Sim,Sim,Sim,0.0,Sim,Tecido,Premium,Sim,Sim,19.0,Sim,Prata,8000
CAR02213,Fiat,2011,225407.0,Flex,1.4,99.0,Automática,Dianteira,Excelente,5.0,Sem acidentes,Completo,Não,Sim,Não,5.0,Sim,Tecido,Básico,Não,Não,27.0,Não,Branco,8000
CAR00930,Ford,2023,98500.0,Gasolina,1.0,244.0,Manual,4x4,Bom,2.0,Sem acidentes,Parcial,Sim,Sim,Sim,4.0,Sim,Tecido,Multimídia,Não,Não,28.0,Não,Azul,81432
CAR01339,Fiat,2015,140601.0,Elétrico,2.0,270.0,CVT,Dianteira,Regular,2.0,Sem acidentes,Parcial,Sim,Sim,Sim,4.0,Sim,Tecido,Básico,Não,Não,35.0,Não,Vermelho,51774
CAR01468,Ford,2012,49254.0,Flex,1.3,182.0,Automática,Traseira,Bom,2.0,1 acidente leve,Parcial,Não,Sim,Não,5.0,Sim,Couro Legítimo,Básico,Sim,Não,30.0,Não,Vermelho,52696
CAR00014,Ford,2021,40063.0,Gasolina,1.3,229.0,Automática,Dianteira,Bom,2.0,Sem acidentes,Parcial,Sim,Não,Sim,4.0,Não,Tecido,Premium,Não,Sim,24.0,Não,Prata,78540
CAR01051,Ford,2016,19683.0,Gasolina,1.0,275.0,Automática,Traseira,Ruim,3.0,1 acidente leve,Parcial,Sim,Sim,Sim,4.0,Sim,Tecido,Multimídia,Não,Não,22.0,Sim,Preto,36722
CAR01567,Fiat,2024,6881.0,Flex,1.3,268.0,Automática,Dianteira,Regular,4.0,Sem acidentes,Completo,Não,Sim,Sim,6.0,Não,Couro Sintético,Multimídia,Não,Não,22.0,Sim,Preto,92775
CAR00515,Ford,2013,139837.0,Diesel,1.8,224.0,Automática,Dianteira,Regular,5.0,Sem acidentes,Completo,Sim,Sim,Não,0.0,Sim,Couro Sintético,Básico,Não,Sim,34.0,Não,Preto,237982
CAR00410,Chevrolet,2015,90091.0,Etanol,1.0,139.0,Manual,Dianteira,Ruim,1.0,2+ acidentes,Completo,Sim,Não,Sim,8.0,Sim,Couro Legítimo,Básico,Não,Não,28.0,Não,Preto,21865
CAR01561,Fiat,2017,71788.0,Diesel,1.8,128.0,Automática,Dianteira,Bom,3.0,2+ acidentes,Parcial,Sim,Sim,Não,8.0,Sim,Tecido,Básico,Não,Não,17.0,Não,Preto,23461
CAR00314,Volkswagen,2021,159136.0,Etanol,1.8,226.0,Manual,4x4,Bom,3.0,Sem acidentes,Completo,Sim,Sim,Sim,0.0,Não,Tecido,Premium,Não,Não,29.0,Não,Vermelho,42109
CAR01914,Chevrolet,2022,211486.0,Gasolina,1.0,152.0,Manual,Dianteira,Regular,2.0,2+ acidentes,Parcial,Sim,Sim,Sim,7.0,Não,Couro Sintético,Premium,Não,Não,17.0,Não,Branco,8000
CAR00875,Chevrolet,2018,75269.0,Etanol,1.0,181.0,Manual,Traseira,Bom,1.0,Sem acidentes,Parcial,Sim,Não,Sim,2.0,Sim,Couro Sintético,Básico,Não,Não,15.0,Não,Branco,34659
CAR00768,Toyota,2020,34493.0,Flex,1.3,,Manual,Dianteira,Ruim,1.0,Sem acidentes,Parcial,Sim,Sim,Sim,8.0,Sim,Tecido,Básico,Não,Não,25.0,Não,Azul,44424
