restaurant_id,location_type,neighborhood_safety,parking_available,outdoor_seating,cuisine_type,price_range,seating_capacity,years_in_business,waiters_count,avg_service_time_min,accepts_reservations,delivery_service,health_inspection_score,chef_experience_years,menu_variety_items,daily_specials,has_website,social_media_followers,instagram_posts_count,online_reviews_count,live_music,kids_friendly,accepts_groups,average_rating
REST02138,Centro,Alta,Não,Sim,Japonesa,Caro,88,6,9.0,16,Sim,Sim,89.03,26.0,122,Sim,Não,15698.0,995,1604,Sim,Sim,Não,5.0
REST01282,Bairro Nobre,Média,Sim,Não,Americana,Econômico,59,10,18.0,31,Sim,Sim,53.51,20.0,51,Sim,Sim,18288.0,592,1687,Não,Não,Sim,4.97
REST02251,Centro,Alta,Não,Não,Americana,Caro,97,10,7.0,29,Sim,Sim,66.88,21.0,80,Não,Sim,21841.0,866,1494,Não,Sim,Não,5.0
REST00917,Subúrbio,Média,Sim,Não,Italiana,Muito Caro,88,12,11.0,37,Sim,Sim,60.7,2.0,119,Sim,Sim,36009.0,826,509,Não,Sim,Sim,4.05
REST01717,Subúrbio,Baixa,Não,Não,Árabe,Caro,175,5,8.0,16,Sim,Não,84.78,20.0,138,Sim,Não,36045.0,307,307,Sim,Sim,Sim,5.0
REST01745,Centro,Média,Não,Não,Vegetariana,Econômico,121,14,12.0,84,Sim,Sim,54.91,22.0,113,Sim,Sim,21523.0,309,194,Sim,Não,Sim,4.2
REST00633,Periferia,Média,Sim,Sim,Americana,Moderado,151,6,3.0,55,Sim,Sim,78.4,20.0,71,Não,Sim,27915.0,215,959,Sim,Não,Sim,4.88
REST00220,Centro,Baixa,Não,Sim,Japonesa,Moderado,142,9,12.0,46,Sim,Sim,57.7,2.0,94,Sim,Sim,1223.0,998,254,Não,Não,Sim,3.7
REST00651,Bairro Nobre,Baixa,Sim,Sim,Americana,Moderado,62,28,2.0,50,Sim,Sim,72.12,15.0,150,Não,Sim,31573.0,74,924,Não,Não,Sim,5.0
REST01211,Shopping,Média,Não,Sim,Italiana,Muito Caro,185,8,12.0,58,Sim,Não,67.31,25.0,141,Não,Sim,40.0,522,565,Não,Não,Não,4.41
REST00304,Shopping,Média,Não,Não,Árabe,Caro,178,2,2.0,74,Sim,Não,69.53,26.0,144,Não,Sim,2396.0,634,283,Não,Sim,Sim,4.13
REST01780,Periferia,Alta,Não,Não,Brasileira,Econômico,92,21,11.0,53,Sim,Sim,53.73,25.0,119,Não,Não,6384.0,121,24,Não,Sim,Não,4.82
REST00658,Bairro Nobre,Média,Não,Sim,Vegetariana,Econômico,75,13,18.0,80,Sim,Sim,65.52,27.0,52,Não,Não,30659.0,445,1829,Sim,Não,Sim,4.82
REST02049,Subúrbio,Média,Sim,Não,Americana,Moderado,107,12,19.0,89,Sim,Sim,61.1,28.0,24,Não,Sim,20286.0,343,1009,Sim,Não,Sim,4.9
REST02220,Shopping,Média,Sim,Não,Brasileira,Muito Caro,82,28,2.0,67,Não,Sim,84.82,14.0,73,Não,Sim,42368.0,206,1775,Não,Sim,Sim,5.0
REST00345,Bairro Nobre,Alta,Sim,Não,Japonesa,Caro,200,26,,31,Sim,Não,,,42,Não,Não,5126.0,984,883,Não,Sim,Não,5.0
REST00891,Bairro Nobre,Alta,Sim,Não,Japonesa,Moderado,135,25,17.0,23,Sim,Sim,92.99,8.0,43,Não,Sim,3751.0,632,723,Não,Não,Sim,5.0
REST02312,Centro,Média,Não,Não,Árabe,Moderado,148,1,10.0,70,Sim,Sim,80.1,11.0,107,Sim,Não,21723.0,831,1439,Sim,Não,Sim,4.25
REST00669,Bairro Nobre,Alta,Sim,Não,Árabe,Econômico,496,29,15.0,85,Não,Sim,74.56,21.0,58,Sim,Sim,4158.0,834,1545,Não,Não,Não,5.0
REST02127,Subúrbio,Média,Não,Não,Vegetariana,Moderado,138,22,4.0,60,Não,Sim,83.48,17.0,41,Sim,Sim,13363.0,70,994,Não,Não,Não,4.75
REST00977,Shopping,Média,Sim,Não,Brasileira,Moderado,131,20,5.0,71,Sim,Sim,98.57,2.0,11,Não,Sim,20773.0,286,241,Não,Não,Sim,5.0
REST02152,Periferia,Média,Não,Sim,Brasileira,Moderado,126,2,13.0,21,Sim,Não,69.49,15.0,66,Não,Sim,37573.0,327,1044,Sim,Sim,Sim,4.87
REST01081,Centro,Média,Sim,Não,Japonesa,Moderado,21,17,16.0,47,Sim,Sim,83.07,19.0,43,Não,Sim,37524.0,536,849,Não,Não,Não,5.0
REST01719,Bairro Nobre,Média,Não,Não,Italiana,Moderado,74,9,17.0,57,Sim,Não,66.06,11.0,23,Sim,Não,7249.0,13,1617,Não,Não,Sim,4.26
REST01129,Periferia,Média,Não,Não,Italiana,Caro,130,4,2.0,67,Sim,Sim,64.22,28.0,87,Não,Sim,18920.0,284,1899,Não,Sim,Não,4.15
REST00193,Periferia,Média,Não,Não,Italiana,Econômico,51,23,18.0,56,Não,Sim,80.5,19.0,66,Não,Não,17717.0,412,1345,Não,Não,Sim,4.93
REST00175,Periferia,Média,Não,Não,Vegetariana,Caro,119,10,15.0,46,Sim,Sim,86.03,9.0,120,Sim,Não,1308.0,157,1182,Não,Sim,Não,4.94
REST01722,Subúrbio,Média,Sim,Não,Brasileira,Moderado,131,20,5.0,17,Não,Sim,81.16,2.0,93,Não,Não,40071.0,545,662,Sim,Sim,Sim,5.0
REST00652,Bairro Nobre,Média,Sim,Sim,Vegetariana,Muito Caro,76,22,20.0,70,Não,Sim,62.64,18.0,29,Não,Não,37370.0,232,1952,Sim,Sim,Não,4.16
REST01661,Bairro Nobre,Média,Sim,Sim,Italiana,Moderado,37,29,8.0,63,Sim,Sim,51.52,7.0,43,Sim,Sim,10506.0,854,681,Não,Não,Sim,4.66
REST01948,Periferia,Alta,Não,Não,Americana,Caro,83,17,10.0,50,Não,Sim,90.51,29.0,92,Não,Sim,33492.0,234,770,Não,Não,Sim,5.0
REST00730,Centro,Média,Não,Não,Árabe,Econômico,167,25,7.0,45,Sim,Sim,67.52,15.0,55,Sim,Não,18616.0,726,766,Sim,Sim,Sim,4.51
REST00129,Shopping,Alta,Sim,Não,Italiana,Moderado,120,2,12.0,86,Não,Sim,59.6,22.0,82,Sim,Não,45246.0,704,727,Não,Não,Sim,6.06
REST00341,Centro,Alta,Não,Sim,Americana,Moderado,70,23,11.0,36,Sim,Sim,55.38,21.0,30,Não,Sim,27369.0,629,1636,Sim,Sim,Sim,5.0
REST01763,Centro,Alta,Não,Sim,Americana,Econômico,164,0,3.0,72,Não,Sim,88.43,10.0,101,Sim,Sim,31063.0,504,691,Não,Não,Sim,5.0
REST00681,Shopping,Média,Sim,Sim,Vegetariana,Moderado,186,6,18.0,15,Não,Não,98.54,14.0,80,Sim,Não,43261.0,686,1410,Não,Sim,Sim,5.0
REST01033,Centro,Média,Não,Não,Vegetariana,Moderado,147,15,14.0,26,Sim,Sim,93.85,11.0,57,Não,Sim,48437.0,930,1702,Não,Sim,Sim,5.0
REST00308,Periferia,Média,Não,Sim,Brasileira,Caro,35,17,13.0,89,Sim,Sim,56.02,2.0,125,Sim,Sim,23928.0,265,1956,Não,Não,Sim,3.43
REST00384,Periferia,Média,Não,Não,Japonesa,Econômico,115,23,4.0,68,Não,Sim,63.41,15.0,25,Não,Sim,45308.0,637,1006,Não,Não,Não,4.11
REST01304,Shopping,Média,Sim,Não,Árabe,Econômico,157,22,13.0,86,Sim,Não,85.39,20.0,137,Não,Sim,5826.0,818,1291,Sim,Sim,Sim,5.0
REST02334,Bairro Nobre,Média,Não,Não,Italiana,Moderado,140,15,13.0,33,Sim,Não,72.26,20.0,137,Não,Não,22943.0,595,811,Não,Não,Sim,4.49
REST01950,Shopping,Média,Sim,Não,Italiana,Moderado,183,11,3.0,35,Não,Sim,51.72,26.0,70,Não,Sim,45219.0,555,1530,Não,Sim,Não,5.0
REST00178,Centro,Alta,Sim,Não,Japonesa,Moderado,188,0,11.0,19,Sim,Sim,94.73,16.0,79,Sim,Não,40857.0,597,1177,Não,Não,Sim,5.0
REST00427,Centro,Alta,Sim,Sim,Brasileira,Econômico,185,24,8.0,37,Sim,Sim,61.4,25.0,18,Não,Sim,15366.0,664,1467,Não,Não,Não,4.88
REST01445,Bairro Nobre,Média,Sim,Sim,Japonesa,Caro,136,30,4.0,18,Sim,Sim,63.2,20.0,66,Sim,Não,28691.0,243,98,Não,Sim,Sim,5.0
REST02307,Subúrbio,Média,Não,Não,Italiana,Econômico,129,26,18.0,66,Não,Sim,60.21,9.0,48,Não,Não,13171.0,139,353,Sim,Não,Sim,4.05
REST02105,Bairro Nobre,Baixa,Sim,Sim,Vegetariana,Moderado,45,20,3.0,40,Sim,Sim,86.42,22.0,11,Sim,Não,18583.0,406,722,Não,Não,Sim,5.0
REST01095,Subúrbio,Média,Sim,Sim,Árabe,Muito Caro,116,2,5.0,39,Não,Sim,72.77,15.0,93,Sim,Sim,18446.0,421,760,Não,Não,Sim,5.0
REST00185,Bairro Nobre,Média,Sim,Não,Japonesa,Moderado,46,18,16.0,37,Não,Não,98.73,29.0,124,Não,Não,34992.0,281,1072,Não,Não,Sim,5.0
REST00946,Subúrbio,Baixa,Sim,Sim,Americana,Econômico,30,28,15.0,15,Sim,Não,68.92,28.0,29,Não,Sim,31135.0,322,8,Não,Sim,Sim,4.99
REST02034,Periferia,Baixa,Sim,Não,Árabe,Moderado,44,4,8.0,27,Sim,Sim,64.22,21.0,18,Não,Sim,14422.0,430,1628,Sim,Não,Não,4.68
REST02052,Bairro Nobre,Baixa,Não,Não,Americana,Moderado,38,9,12.0,59,Sim,Não,57.03,4.0,108,Sim,Não,26730.0,409,1085,Sim,Não,Não,3.62
REST00696,Bairro Nobre,Baixa,Sim,Sim,Italiana,Moderado,52,8,2.0,59,Sim,Sim,74.95,2.0,133,Sim,Não,20829.0,119,594,Não,Não,Sim,3.97
REST01034,Subúrbio,Média,Sim,Não,Árabe,Muito Caro,189,16,3.0,76,Sim,Sim,64.04,7.0,105,Não,Sim,15034.0,369,210,Não,Sim,Não,3.97
REST00799,Subúrbio,Média,Sim,Não,Vegetariana,Caro,143,3,10.0,83,Sim,Sim,95.27,16.0,128,Não,Não,41729.0,214,1935,Não,Sim,Sim,4.79
REST00648,Shopping,Baixa,Não,Não,Árabe,Econômico,85,30,13.0,86,Sim,Sim,53.9,27.0,113,Sim,Sim,23457.0,766,1202,Não,Não,Sim,4.43
REST00490,Bairro Nobre,Média,Não,Sim,Americana,Caro,152,2,14.0,57,Sim,Sim,61.48,21.0,36,Não,Sim,41175.0,955,1711,Não,Sim,Sim,4.13
REST02478,Bairro Nobre,Baixa,Não,Sim,Italiana,Moderado,197,16,12.0,72,Não,Sim,59.95,20.0,43,Não,Sim,9917.0,544,163,Não,Sim,Sim,3.82
REST01545,Subúrbio,Baixa,Sim,Não,Japonesa,Moderado,160,28,2.0,17,Sim,Sim,81.81,11.0,47,Não,Não,31740.0,233,1024,Sim,Sim,Não,5.0
REST02274,Periferia,Alta,Sim,Não,Italiana,Moderado,156,1,2.0,36,Sim,Sim,69.01,23.0,95,Não,Não,29523.0,998,1186,Sim,Não,Não,4.48
REST00728,Bairro Nobre,Média,Não,Não,Italiana,Caro,121,15,20.0,45,Não,Não,77.09,5.0,26,Sim,Não,41986.0,695,1996,Não,Sim,Sim,4.68
REST01685,Periferia,Média,Não,Não,Brasileira,Moderado,133,28,13.0,49,Não,Não,58.15,11.0,146,Não,Sim,38125.0,758,210,Não,Não,Sim,3.67
REST01518,Subúrbio,Média,Não,Não,Árabe,Econômico,62,1,17.0,75,Não,Não,75.94,27.0,120,Sim,Sim,45666.0,263,804,Não,Não,Sim,4.66
REST01548,Periferia,Média,Sim,Sim,Vegetariana,Econômico,47,22,17.0,86,Sim,Não,53.7,24.0,117,Sim,Não,600.0,64,850,Não,Sim,Não,4.7
REST00119,Centro,Média,Não,Não,Árabe,Moderado,138,24,11.0,58,Não,Sim,,30.0,27,Sim,Sim,,569,84,Não,Não,Sim,5.0
REST02003,Bairro Nobre,Baixa,Sim,Sim,Japonesa,Econômico,31,6,8.0,49,Sim,Sim,73.74,23.0,128,Sim,Não,33166.0,492,1141,Não,Sim,Sim,5.0
REST00282,Shopping,Alta,Não,Não,Italiana,Caro,88,2,6.0,59,Sim,Sim,76.01,11.0,32,Não,Não,14676.0,804,627,Não,Sim,Sim,4.57
REST02204,Shopping,Média,Sim,Não,Americana,Moderado,126,24,9.0,23,Sim,Sim,72.64,26.0,77,Sim,Não,30467.0,581,1036,Não,Sim,Sim,5.0
REST00680,Shopping,Baixa,Sim,Não,Italiana,Moderado,182,1,12.0,51,Sim,Não,80.1,5.0,80,Sim,Sim,23718.0,650,1410,Não,Não,Sim,4.65
REST01886,Centro,Média,Sim,Não,Italiana,Caro,154,18,11.0,24,Sim,Não,65.2,11.0,146,Não,Sim,10112.0,901,1306,Sim,Sim,Não,5.0
REST01450,Subúrbio,Baixa,Não,Não,Árabe,Econômico,70,20,6.0,72,Sim,Não,99.07,18.0,106,Não,Não,45056.0,91,1522,Não,Não,Não,4.89
REST00765,Bairro Nobre,Alta,Não,Não,Americana,Moderado,96,20,6.0,66,Não,Sim,51.86,6.0,34,Sim,Não,20006.0,262,613,Sim,Não,Sim,3.73
REST01147,Subúrbio,Média,Não,Sim,Italiana,Moderado,96,10,15.0,32,Sim,Sim,69.43,4.0,88,Sim,Sim,46730.0,333,1434,Não,Não,Sim,4.3
REST00367,Periferia,Baixa,Não,Sim,Italiana,Caro,70,5,17.0,42,Sim,Sim,55.26,9.0,48,Não,Sim,4462.0,113,1907,Não,Sim,Sim,4.15
REST02004,Centro,Média,Sim,Sim,Árabe,Moderado,185,17,16.0,64,Sim,Sim,62.35,19.0,122,Sim,Sim,20354.0,277,1952,Não,Não,Sim,4.94
REST00556,Shopping,Alta,Não,Sim,Brasileira  ,Econômico,160,16,16.0,81,Sim,Sim,91.47,1.0,117,Sim,Sim,46109.0,543,1563,Não,Não,Sim,5.0
REST01718,Subúrbio,Média,Sim,Não,Vegetariana,Moderado,23,14,6.0,59,Não,Sim,68.04,11.0,108,Sim,Sim,1624.0,21,1130,Não,Não,Sim,4.63
REST01136,Bairro Nobre,Baixa,Não,Não,Americana,Muito Caro,94,28,9.0,51,Sim,Sim,53.69,25.0,90,Sim,Sim,41311.0,743,160,Não,Não,Sim,4.26
REST00783,Centro,Média,Sim,Não,Japonesa,Econômico,172,25,19.0,75,Sim,Sim,99.55,18.0,132,Não,Sim,6353.0,425,1979,Não,Não,Sim,5.0
REST01314,Centro,Média,Sim,Sim,Árabe,Muito Caro,152,19,10.0,40,Sim,Sim,52.22,19.0,23,Não,Não,13586.0,261,93,Não,Não,Sim,4.68
REST00204,Centro,Baixa,Sim,Não,Japonesa,Moderado,184,22,4.0,48,Não,Sim,98.45,17.0,88,Não,Sim,36194.0,665,1260,Não,Sim,Sim,5.0
REST01815,Bairro Nobre,Alta,Não,Sim,Americana,Caro,183,19,8.0,60,Não,Não,80.72,22.0,68,Não,Sim,38476.0,658,1785,Não,Sim,Não,5.0
REST00121,Bairro Nobre,Média,Sim,Não,Italiana,Moderado,34,26,12.0,66,Sim,Sim,67.52,8.0,111,Sim,Não,28868.0,536,851,Sim,Não,Sim,4.42
REST00284,Periferia,Média,Sim,Não,Japonesa,Moderado,151,4,16.0,64,Não,Não,64.75,20.0,124,Não,Sim,20781.0,372,1096,Não,Não,Sim,4.71
REST00576,shopping,Média,Não,Não,Japonesa,Econômico,185,19,15.0,50,Sim,Sim,70.19,15.0,133,Não,Não,36257.0,425,989,Não,Não,Sim,4.36
REST01334,Centro,Baixa,Sim,Não,Americana,Moderado,180,13,3.0,18,Não,Sim,75.48,23.0,57,Sim,Não,3078.0,869,1245,Não,Não,Sim,5.0
REST01558,Subúrbio,Alta,Sim,Não,Americana,Caro,35,22,20.0,16,Sim,Sim,77.66,23.0,73,Não,Sim,37106.0,935,1856,Não,Sim,Sim,5.0
REST00276,Subúrbio,Baixa,Sim,Sim,Vegetariana,Moderado,21,17,3.0,23,Sim,Sim,93.04,11.0,130,Sim,Sim,31603.0,403,233,Não,Não,Sim,5.0
REST01019,Bairro Nobre,Alta,Sim,Não,Japonesa,Moderado,31,10,17.0,45,Sim,Sim,74.52,18.0,17,Não,Sim,7628.0,449,1988,Não,Não,Sim,5.0
REST01691,Centro,Alta,Sim,Não,Brasileira,Muito Caro,72,10,6.0,74,Sim,Sim,56.42,9.0,100,Não,Sim,3249.0,535,1620,Não,Não,Sim,4.66
REST00361,Periferia,Média,Não,Sim,Árabe,Econômico,123,24,20.0,49,Sim,Não,82.15,17.0,112,Sim,Não,9437.0,791,677,Não,Sim,Sim,5.0
REST01442,Subúrbio,Alta,Não,Não,Japonesa,Caro,142,18,12.0,18,Sim,Sim,75.81,24.0,53,Não,Sim,13199.0,52,1793,Sim,Sim,Sim,5.0
REST01491,Subúrbio,Média,Não,Não,Árabe,Moderado,151,30,5.0,86,Não,Sim,73.14,10.0,70,Não,Não,16626.0,953,1567,Não,Sim,Sim,4.57
REST00945,Subúrbio,Média,Sim,Não,Brasileira,Moderado,198,5,19.0,66,Não,Sim,86.62,28.0,138,Não,Sim,27414.0,248,313,Não,Sim,Sim,5.0
REST00630,Periferia,Alta,Sim,Não,Brasileira,Muito Caro,171,23,11.0,68,Não,Não,89.1,18.0,25,Sim,Não,22846.0,552,1197,Não,Não,Sim,4.6
REST01579,Subúrbio,Média,Sim,Sim,Vegetariana,Econômico,177,18,7.0,85,Não,Sim,85.64,22.0,106,Não,Sim,19021.0,660,897,Não,Sim,Sim,5.0
REST00837,Bairro Nobre,Alta,Sim,Não,Árabe,Caro,86,25,17.0,83,Não,Sim,83.27,6.0,98,Não,Sim,34096.0,80,1306,Não,Sim,Não,5.0
REST00287,Periferia,Alta,Sim,Não,Japonesa,Econômico,200,6,8.0,47,Não,Não,90.83,21.0,35,Não,Sim,3264.0,300,1738,Sim,Sim,Não,5.0
REST02005,Shopping,Média,Não,Não,Brasileira,Moderado,165,18,7.0,23,Sim,Sim,79.01,4.0,44,Não,Sim,41088.0,998,1818,Não,Não,Sim,5.0
REST01018,Shopping,Média,Sim,Não,Japonesa,Moderado,185,5,6.0,67,Sim,Sim,80.69,24.0,100,Sim,Sim,7005.0,160,986,Não,Sim,Não,5.0
REST01492,Bairro Nobre,Alta,Sim,Não,Brasileira,Moderado,96,5,15.0,74,Sim,Sim,85.91,24.0,59,Não,Sim,38313.0,173,365,Não,Sim,Não,5.0
REST00424,Bairro Nobre,Média,Sim,Não,Japonesa,Econômico,168,18,13.0,29,Sim,Sim,68.43,11.0,72,Sim,Sim,5184.0,375,1530,Não,Não,Não,5.0
REST01851,Bairro Nobre,Média,Não,Não,Árabe,Muito Caro,38,27,12.0,76,Não,Não,94.17,9.0,41,Sim,Sim,12497.0,919,470,Não,Sim,Sim,5.0
REST01289,Subúrbio,Alta,Sim,Não,Japonesa,Moderado,104,25,15.0,40,Sim,Sim,52.1,12.0,136,Sim,Sim,26313.0,788,1160,Não,Sim,Sim,5.0
REST01624,Centro,Média,Não,Não,Italiana,Moderado,186,23,20.0,80,Sim,Sim,85.79,10.0,130,Sim,Sim,4720.0,222,1243,Não,Não,Não,5.0
REST02266,Bairro Nobre,Alta,Sim,Não,Brasileira,Caro,159,16,8.0,80,Não,Sim,87.49,30.0,77,Não,Não,16352.0,67,205,Não,Sim,Não,5.0
REST00066,Periferia,Alta,Sim,Sim,Americana,Moderado,62,13,9.0,80,Não,Sim,53.73,20.0,89,Não,Não,45963.0,661,270,Não,Não,Sim,4.47
REST02009,Bairro Nobre,Alta,Sim,Não,Vegetariana,Moderado,188,21,20.0,39,Sim,Não,91.24,11.0,22,Sim,Sim,16727.0,136,754,Não,Sim,Não,5.0
REST01525,Subúrbio,Baixa,Sim,Não,Árabe,Muito Caro,88,1,4.0,77,Sim,Sim,72.53,23.0,135,Sim,Não,6157.0,645,1341,Não,Sim,Sim,4.52
REST00908,Subúrbio,Média,Sim,Não,Árabe,Caro,37,15,2.0,30,Sim,Sim,75.09,25.0,27,Não,Sim,28259.0,812,368,Sim,Sim,Não,5.0
REST01015,Subúrbio,Alta,Sim,Sim,Japonesa,Muito Caro,127,17,17.0,78,Sim,Sim,77.39,11.0,37,Sim,Sim,6993.0,206,1784,Não,Não,Sim,5.0
REST00231,Bairro Nobre,Média,Sim,Sim,Brasileira,Econômico,57,4,14.0,39,Não,Sim,58.97,2.0,46,Sim,Não,45560.0,562,1493,Não,Sim,Não,4.2
REST01612,Centro,Alta,Sim,Não,Japonesa,Moderado,72,3,15.0,25,Sim,Sim,64.37,11.0,99,Não,Sim,168.0,713,1946,Não,Não,Sim,5.0
REST02351,Shopping,Baixa,Não,Não,Árabe,Caro,194,5,19.0,87,Sim,Sim,54.98,18.0,131,Sim,Não,17949.0,340,1182,Não,Sim,Sim,3.85
REST01996,Centro,Baixa,Sim,Sim,Árabe,Moderado,127,9,12.0,55,Sim,Sim,83.76,13.0,50,Não,Sim,8146.0,816,1189,Não,Sim,Não,4.31
REST01730,Bairro Nobre,Alta,Sim,Sim,Brasileira,Moderado,88,19,8.0,45,Sim,Sim,78.81,20.0,56,Não,Não,37848.0,399,1935,Não,Não,Sim,5.0
REST01352,Centro,Média,Sim,Não,Japonesa,Caro,125,1,19.0,70,Sim,Sim,95.39,18.0,85,Sim,Sim,41500.0,795,1722,Não,Sim,Não,5.0
REST01826,Shopping,Média,Não,Sim,Árabe,Moderado,60,27,6.0,64,Sim,Sim,93.09,1.0,48,Sim,Sim,23082.0,724,1136,Não,Não,Sim,5.0
REST02419,Shopping,Baixa,Não,Não,Vegetariana,Econômico,129,18,9.0,47,Sim,Sim,98.6,7.0,113,Sim,Sim,41568.0,836,1335,Sim,Não,Não,5.0
REST01477,Bairro Nobre,Alta,Sim,Sim,Americana,Moderado,129,2,20.0,22,Sim,Sim,97.7,13.0,13,Não,Não,22091.0,548,90,Não,Não,Não,5.0
REST00375,Centro,Alta,Sim,Não,Japonesa,Econômico,134,26,11.0,46,Sim,Sim,80.81,9.0,36,Sim,Sim,48723.0,348,490,Não,Não,Sim,5.0
REST01964,Shopping,Baixa,Não,Não,Árabe,Moderado,112,7,10.0,65,Sim,Não,84.87,21.0,39,Não,Não,42750.0,730,96,Não,Não,Sim,3.95
REST01563,Shopping,Alta,Sim,Não,Americana,Econômico,103,6,16.0,59,Não,Não,91.89,26.0,77,Sim,Sim,20375.0,521,1267,Não,Não,Sim,5.0
REST01270,Shopping,Média,Sim,Não,Brasileira,Econômico,176,22,13.0,62,Sim,Sim,65.6,7.0,53,Não,Não,22866.0,34,1016,Não,Não,Sim,4.32
REST00298,Subúrbio,Média,Não,Não,Vegetariana,Moderado,200,28,6.0,76,Não,Sim,59.8,15.0,110,Sim,Não,24198.0,644,801,Não,Sim,Sim,4.54
REST00599,Shopping,Média,Não,Não,Italiana,Econômico,184,17,6.0,63,Não,Sim,91.22,26.0,120,Sim,Sim,40787.0,524,1612,Não,Não,Sim,5.0
REST01510,Bairro Nobre,Média,Sim,Sim,Italiana,Caro,28,4,6.0,88,Não,Sim,71.86,12.0,32,Não,Não,32223.0,877,1156,Não,Sim,Sim,5.0
REST00100,Centro,Média,Sim,Não,Italiana,Econômico,36,28,16.0,73,Sim,Sim,66.12,15.0,40,Não,Sim,27780.0,852,157,Sim,Sim,Não,4.91
REST00867,Periferia,Alta,Sim,Não,Americana,Muito Caro,43,27,6.0,54,Não,Não,89.28,13.0,113,Não,Sim,33076.0,280,473,Não,Não,Não,5.0
REST02122,Shopping,Média,Sim,Não,Japonesa,Moderado,179,24,18.0,64,Não,Sim,66.0,17.0,136,Sim,Sim,19700.0,839,1103,Sim,Sim,Sim,5.0
REST02487,Subúrbio,Média,Não,Não,Japonesa,Caro,150,30,7.0,16,Sim,Sim,,,144,Sim,Sim,23671.0,94,331,Não,Não,Não,5.0
REST00530,Shopping,Média,Sim,Não,Árabe,Caro,109,2,19.0,70,Não,Não,88.16,22.0,64,Sim,Sim,40676.0,713,1301,Não,Sim,Sim,5.0
REST01267,Subúrbio,Média,Sim,Não,Vegetariana,Econômico,160,4,16.0,84,Sim,Sim,55.84,17.0,30,Não,Não,31369.0,77,1374,Não,Sim,Não,3.46
REST01074,Subúrbio,Alta,Sim,Não,Brasileira,Econômico,182,18,2.0,30,Sim,Sim,66.7,9.0,20,Sim,Sim,14129.0,745,1906,Não,Não,Sim,4.88
REST01238,Centro,Média,Sim,Não,Vegetariana,Muito Caro,118,12,2.0,87,Sim,Sim,54.14,12.0,144,Não,Sim,48515.0,410,1418,Não,Não,Não,4.41
REST00637,Centro,Alta,Não,Sim,Americana,Moderado,117,12,7.0,77,Não,Não,85.25,5.0,49,Não,Não,,742,708,Não,Sim,Não,4.17
REST02483,Bairro Nobre,Alta,Sim,Não,Vegetariana,Muito Caro,156,27,7.0,85,Sim,Sim,65.71,17.0,107,Não,Sim,11281.0,770,1667,Não,Não,Não,5.0
REST00186,Periferia,Baixa,Não,Sim,Árabe,Moderado,179,9,8.0,19,Sim,Sim,97.86,20.0,114,Não,Não,2858.0,146,1172,Não,Não,Sim,4.68
REST01422,Centro,Baixa,Não,Não,Vegetariana,Moderado,58,3,8.0,46,Sim,Sim,92.14,13.0,54,Sim,Sim,1531.0,622,1384,Não,Não,Não,4.5
REST02457,Periferia,Alta,Não,Não,Árabe,Moderado,35,3,8.0,42,Sim,Sim,56.0,,112,Sim,Não,31715.0,676,382,Não,Não,Não,4.25
REST01405,Centro,Alta,Não,Não,Italiana,Moderado,67,1,18.0,35,Sim,Não,82.58,27.0,115,Sim,Não,18805.0,114,1561,Sim,Não,Sim,5.0
REST01419,Periferia,Alta,Sim,Não,Vegetariana,Econômico,136,30,20.0,25,Sim,Não,83.04,24.0,116,Não,Não,11891.0,57,1635,Não,Não,Não,5.0
REST02073,Subúrbio,Média,Não,Sim,Japonesa,Econômico,150,8,11.0,68,Sim,Sim,92.25,1.0,98,Não,Sim,,908,1418,Não,Não,Não,5.0
REST00512,Periferia,Alta,Sim,Não,Brasileira,Moderado,115,10,8.0,87,Não,Sim,59.62,3.0,26,Não,Sim,48973.0,329,1916,Não,Não,Sim,3.89
REST00841,Shopping,Média,Sim,Sim,Vegetariana,Moderado,72,28,16.0,80,Sim,Sim,63.03,22.0,79,Sim,Não,41892.0,589,35,Não,Não,Sim,5.0
REST01164,Periferia,Alta,Sim,Não,Árabe,Moderado,156,29,3.0,19,Sim,Não,73.21,4.0,53,Não,Sim,30865.0,558,1006,Não,Não,Sim,5.0
REST01428,Subúrbio,Alta,Não,Sim,Italiana,Econômico,138,17,10.0,86,Sim,Sim,70.71,20.0,135,Não,Não,33549.0,94,1256,Não,Não,Não,4.7
REST02101,Subúrbio,Média,Não,Não,Italiana,Moderado,157,22,2.0,82,Não,Sim,98.15,30.0,36,Não,Sim,27980.0,50,1985,Sim,Sim,Sim,5.0
REST00608,Centro,Média,Não,Não,Vegetariana,Econômico,128,30,13.0,60,Sim,Sim,85.24,7.0,68,Não,Não,290.0,171,72,Não,Não,Sim,4.79
REST01384,Subúrbio,Média,Sim,Não,Japonesa,Muito Caro,113,29,7.0,80,Não,Sim,56.84,15.0,14,Sim,Sim,48373.0,640,1522,Não,Não,Não,4.38
REST00863,Subúrbio,Média,Sim,Não,Japonesa,Muito Caro,119,17,6.0,16,Sim,Sim,93.24,18.0,101,Sim,Não,313203.0,452,1027,Não,Sim,Não,5.0
REST00152,Centro,Média,Não,Não,Árabe,Caro,50,21,17.0,56,Sim,Sim,61.98,29.0,118,Sim,Não,35873.0,356,1940,Não,Sim,Sim,5.0
REST01594,Periferia,Média,Não,Não,Brasileira,Econômico,66,10,11.0,74,Sim,Sim,87.84,1.0,143,Sim,Não,20885.0,423,1573,Não,Não,Sim,4.68
