employee_id,age,education_level,years_at_company,previous_experience_years,department,position_level,team_size,direct_reports,commute_time_min,work_mode,workspace_quality,noise_level,has_modern_equipment,software_training_hours,tools_satisfaction,sleep_hours_avg,exercise_days_week,stress_level,sick_days_last_year,salary_satisfaction,manager_quality,career_growth_score,work_life_balance,has_flexible_hours,has_health_insurance,has_meal_voucher,professional_development_budget,productive_hours_week
EMP00427,50,Superior Incompleto,29,2,Financeiro,Júnior,24,0,14.0,Remoto,Excelente,Moderado,Sim,66.0,9,5.9,2.0,Alto,2,6,2,5,3,Sim,Sim,Sim,6597,36.5
EMP01445,36,Superior,4,10,RH,Júnior,10,4,26.0,Remoto,Bom,Alto,Sim,62.0,1,5.2,3.0,Alto,0,2,1,7,6,Não,Sim,Sim,5796,30.2
EMP02307,46,Superior,12,3,RH,Coordenador,5,3,60.0,Presencial,Excelente,Moderado,Sim,9.0,9,5.6,2.0,Moderado,17,5,10,2,6,Não,Sim,Sim,9825,29.7
EMP02105,43,Ensino Médio,18,12,Financeiro,Gerente,11,6,48.0,Híbrido,Adequado,Baixo,Não,0.0,8,7.9,7.0,Alto,6,6,4,1,3,Não,Sim,Sim,4973,30.5
EMP01095,42,Pós-graduação,5,1,Operações,Sênior,27,0,89.0,Remoto,Excelente,Moderado,Sim,31.0,7,5.2,0.0,Moderado,9,3,8,6,2,Não,Não,Sim,3669,34.0
EMP00185,36,PÓS-GRADUAÇÃO,15,29,Marketing,Sênior,16,2,53.0,Presencial,Bom,Moderado,Sim,61.0,3,4.9,5.0,Baixo,9,2,9,5,5,Não,Sim,Não,3978,40.0
EMP00946,36,Superior Incompleto,5,9,TI,Sênior,12,4,37.0,Presencial,Ruim,Moderado,Sim,69.0,1,7.3,3.0,Moderado,14,3,8,2,2,Não,Não,Sim,1082,32.9
EMP02034,23,Superior Incompleto,5,24,Marketing,Júnior,15,8,65.0,Remoto,Excelente,Moderado,Sim,41.0,5,5.8,6.0,Muito Alto,20,5,2,2,8,Não,Sim,Sim,6749,26.6
EMP02052,64,Pós-graduação,14,15,RH,Pleno,27,10,53.0,Presencial,Adequado,Moderado,Não,44.0,10,9.7,5.0,Muito Alto,14,1,10,2,10,Não,Não,Sim,3835,27.6
EMP00696,49,Ensino Médio,15,14,Financeiro,Pleno,11,8,59.0,Presencial,Bom,Moderado,Sim,54.0,3,8.5,2.0,Alto,8,3,2,5,7,Não,Não,Não,9939,25.0
EMP01034,50,Superior,12,28,Marketing,Coordenador,29,13,28.0,Híbrido,Adequado,Moderado,Sim,52.0,1,4.9,1.0,Alto,2,2,9,6,8,Não,Não,Não,2533,28.6
EMP00799,27,Superior,13,29,Vendas,Júnior,11,5,99.0,Híbrido,Excelente,Moderado,Não,54.0,1,4.0,2.0,Moderado,14,5,7,5,1,Sim,Sim,Não,2979,35.1
EMP00648,45,Superior Incompleto,13,30,TI,Júnior,3,3,62.0,Híbrido,Excelente,Alto,Sim,87.0,4,7.0,0.0,Muito Alto,7,1,6,2,7,Sim,Sim,Sim,8097,32.3
EMP00490,56,Superior,10,6,Marketing,Júnior,18,1,38.0,Presencial,Excelente,Moderado,Sim,90.0,4,6.2,2.0,Alto,15,4,8,2,6,Não,Sim,Não,9259,31.6
EMP02478,26,Superior Incompleto,7,6,Vendas,Júnior,21,8,82.0,Híbrido,Bom,Baixo,Sim,79.0,10,5.3,1.0,Moderado,2,1,5,6,7,Sim,Sim,Sim,7136,34.6
EMP01545,34,Ensino Médio,4,8,Marketing,Júnior,10,10,34.0,Remoto,Excelente,Alto,Não,99.0,5,7.6,7.0,Baixo,8,8,10,2,7,Sim,Sim,Não,9669,40.0
EMP02274,64,Pós-graduação,10,0,RH,Sênior,6,14,83.0,Remoto,Adequado,Baixo,Não,69.0,4,4.6,6.0,Muito Alto,15,8,2,1,8,Não,Sim,Não,1147,20.2
EMP00728,22,Superior,12,8,RH,Sênior,18,9,69.0,Remoto,Bom,Alto,Sim,99.0,10,8.1,4.0,Alto,6,2,6,10,4,Não,Não,Sim,9324,31.7
EMP01685,45,Superior Incompleto,7,15,Operações,Júnior,28,9,112.0,Híbrido,Bom,Moderado,Sim,3.0,10,7.1,4.0,Alto,8,7,7,1,2,Não,Sim,Sim,239,24.8
EMP01518,47,Superior Incompleto,5,19,Vendas,Pleno,24,7,115.0,Híbrido,Adequado,Alto,Sim,28.0,2,9.8,0.0,Moderado,0,2,7,1,2,Não,Sim,Sim,7383,23.3
EMP01548,63,Superior Incompleto,5,17,TI,Sênior,15,1,42.0,Presencial,Adequado,Baixo,Sim,42.0,8,5.0,5.0,Muito Alto,19,5,8,1,8,Sim,Sim,Sim,2031,33.0
EMP00119,43,Superior Incompleto,11,18,Financeiro,Sênior,22,11,106.0,Remoto,Bom,Baixo,Sim,55.0,8,9.1,3.0,Muito Alto,1,5,7,3,9,Não,Sim,Sim,3120,32.6
EMP02003,22,Superior Incompleto,16,23,Operações,Pleno,26,13,107.0,Presencial,Bom,Baixo,Não,93.0,5,7.5,7.0,Alto,5,9,6,3,2,Não,Não,Não,2561,33.3
EMP00282,39,Superior,9,15,Operações,Coordenador,23,15,84.0,Presencial,Bom,Baixo,Sim,39.0,6,9.0,6.0,Baixo,20,4,5,6,3,Sim,Sim,Sim,9707,35.3
EMP02204,23,Pós-graduação,8,20,RH,Pleno,16,2,106.0,Presencial,Excelente,Moderado,Não,13.0,9,9.9,5.0,Moderado,10,6,6,1,2,Sim,Sim,Sim,9415,34.0
EMP00680,39,Superior Incompleto,15,22,Financeiro,Júnior,7,0,61.0,Híbrido,Ruim,Alto,Não,,2,9.2,1.0,Moderado,2,5,8,3,4,Sim,Sim,Não,9414,22.2
EMP01886,31,Superior Incompleto,18,15,Financeiro,Sênior,20,7,26.0,Remoto,Bom,Moderado,Sim,18.0,10,9.1,0.0,Alto,11,10,8,3,4,Não,Não,Sim,3619,35.5
EMP01450,33,Pós-graduação,20,24,Marketing,Sênior,15,5,64.0,Remoto,Adequado,Baixo,Sim,95.0,4,8.1,7.0,Moderado,6,2,8,9,3,Sim,Não,Não,7965,35.3
EMP00765,41,Superior,7,8,Vendas,Coordenador,3,11,53.0,Híbrido,Excelente,Moderado,Sim,30.0,9,9.0,1.0,Alto,14,8,5,4,4,Sim,Sim,Sim,8099,34.9
EMP01147,37,Pós-graduação,15,28,Financeiro,Gerente,22,6,32.0,Presencial,Adequado,Moderado,Não,2.0,10,7.5,2.0,Baixo,8,5,10,5,8,Não,Sim,Sim,2609,39.0
EMP00367,57,Superior Incompleto,13,21,TI,Pleno,3,4,,Remoto,Bom,Moderado,Sim,,10,7.3,,Moderado,18,2,10,3,10,Não,Não,Sim,7193,34.0
EMP02004,45,Pós-graduação,4,5,Vendas,Júnior,11,0,65.0,Remoto,Excelente,Baixo,Sim,47.0,10,5.9,0.0,Baixo,13,1,9,5,3,Não,Sim,Sim,1826,37.2
EMP00556,60,Superior,16,0,RH,Coordenador,21,9,112.0,Presencial,Bom,Alto,Sim,33.0,1,8.8,6.0,Moderado,5,4,2,9,8,Sim,Não,Sim,6553,32.9
EMP01718,62,Superior,17,1,Operações,Pleno,19,5,57.0,Presencial,Adequado,Moderado,Não,29.0,7,4.0,2.0,Muito Alto,1,10,10,3,5,Sim,Não,Sim,6659,32.8
EMP01136,22,Pós-graduação,14,1,Marketing,Júnior,6,8,21.0,Híbrido,Excelente,Baixo,Sim,28.0,9,9.7,1.0,Moderado,17,5,1,9,10,Sim,Sim,Sim,4563,37.7
EMP00783,25,Ensino Médio,19,18,Vendas,Júnior,7,8,95.0,Presencial,Adequado,Moderado,Sim,26.0,3,10.0,2.0,Moderado,1,2,2,9,10,Sim,Não,Sim,7039,29.8
EMP01314,23,PÓS-GRADUAÇÃO,30,16,Marketing,Sênior,13,8,77.0,Presencial,Adequado,Moderado,Sim,97.0,5,5.6,4.0,Alto,19,7,2,3,2,Sim,Sim,Não,4615,27.0
EMP00204,40,Ensino Médio,8,28,Marketing,Pleno,28,7,80.0,Híbrido,Bom,Moderado,Não,91.0,9,4.3,,Moderado,4,1,4,2,3,Sim,Não,Não,4850,32.0
EMP01815,42,Superior Incompleto,35,2,Financeiro,Pleno,9,15,75.0,Híbrido,Excelente,Baixo,Sim,89.0,3,5.8,1.0,Alto,1,9,8,8,1,Não,Não,Sim,2492,37.6
EMP00121,56,Superior,12,12,Financeiro,Sênior,6,11,76.0,Presencial,Bom,Moderado,Sim,53.0,3,5.9,5.0,Alto,0,3,10,10,6,Sim,Não,Sim,4041,34.5
EMP00284,23,Superior Incompleto,9,23,RH,Júnior,30,8,21.0,Presencial,Excelente,Moderado,Sim,64.0,3,9.7,7.0,Baixo,19,3,3,10,1,Não,Sim,Sim,2903,35.3
EMP00576,61,Pós-graduação,2,16,Operações,Pleno,20,2,46.0,Híbrido,Bom,Baixo,Sim,60.0,3,5.9,2.0,Moderado,14,4,7,1,2,Sim,Não,Sim,6571,35.4
EMP01334,33,Pós-graduação,17,16,Vendas,Coordenador,25,9,62.0,Híbrido,Excelente,Moderado,Não,54.0,8,7.6,1.0,Alto,9,9,8,3,4,Não,Sim,Sim,8130,36.2
EMP01558,31,Superior Incompleto,0,15,Vendas,Sênior,25,2,98.0,Remoto,Excelente,Moderado,Sim,26.0,8,4.8,4.0,Alto,4,3,10,2,5,Não,Sim,Sim,7510,33.8
EMP00276,41,Superior Incompleto,14,29,Vendas,Pleno,24,0,39.0,Híbrido,Adequado,Alto,Não,84.0,3,8.5,2.0,Moderado,14,9,9,10,3,Não,Não,Sim,2414,29.8
EMP01019,48,Superior Incompleto,10,14,Financeiro,Júnior,4,14,20.0,Híbrido,Bom,Baixo,Não,29.0,8,6.0,2.0,Baixo,4,1,4,5,2,Sim,Sim,Sim,9411,40.0
EMP01691,35,Ensino Médio,20,10,Vendas,Pleno,26,12,39.0,Remoto,Bom,Moderado,Sim,4.0,4,6.3,3.0,Moderado,10,9,9,10,10,Sim,Sim,Não,1000,39.8
EMP00361,47,Superior,1,10,Operações,Sênior,14,0,72.0,Remoto,Excelente,Baixo,Sim,92.0,9,5.8,3.0,Moderado,2,7,7,9,5,Sim,Não,Não,4160,40.0
EMP01442,58,Superior,19,26,Marketing,Júnior,5,0,,Remoto,Adequado,Alto,Não,66.0,8,,3.0,Moderado,16,2,6,2,4,Sim,Sim,Não,8021,28.0
EMP01491,25,Superior,8,12,Operações,Coordenador,10,10,100.0,Híbrido,Adequado,Baixo,Sim,70.0,6,7.8,1.0,Moderado,5,10,4,4,1,Sim,Não,Sim,4174,34.4
EMP00945,32,Ensino Médio,17,0,TI,Pleno,12,12,113.0,Híbrido,Adequado,Moderado,Sim,12.0,6,9.5,4.0,Moderado,5,5,8,7,4,Não,Não,Sim,5720,32.0
EMP00630,41,Superior,17,9,Marketing  ,Júnior,9,3,92.0,Presencial,Ruim,Moderado,Sim,3.0,10,8.9,6.0,Moderado,3,8,4,4,8,Não,Não,Não,9298,24.8
EMP01579,52,Ensino Médio,1,7,Marketing,Pleno,24,8,28.0,Presencial,Excelente,Moderado,Sim,96.0,2,9.4,3.0,Moderado,0,3,9,9,1,Sim,Sim,Sim,8357,39.9
EMP00837,56,Superior Incompleto,3,2,Marketing,Pleno,27,11,67.0,Presencial,Excelente,Alto,Sim,26.0,1,5.1,7.0,Muito Alto,10,3,1,7,6,Sim,Sim,Sim,1445,27.9
EMP00287,62,Pós-graduação,2,5,TI,Júnior,28,4,118.0,Remoto,Excelente,Alto,Sim,23.0,9,5.3,1.0,Alto,13,3,7,5,4,Sim,Sim,Não,220,32.4
EMP02005,28,Ensino Médio,14,24,Marketing,Sênior,14,13,109.0,Remoto,Ruim,Moderado,Sim,48.0,2,5.0,6.0,Muito Alto,2,2,10,2,3,Sim,Não,Não,3506,28.4
EMP01018,58,Superior,1,0,Marketing,Coordenador,9,7,70.0,Presencial,Bom,Alto,Não,77.0,10,9.3,5.0,Alto,17,4,3,1,8,Sim,Sim,Não,8142,23.7
EMP01492,35,Superior,20,14,TI,Sênior,24,1,34.0,Híbrido,Adequado,Moderado,Sim,17.0,3,4.8,5.0,Muito Alto,5,8,5,9,8,Sim,Não,Sim,1331,31.9
EMP00424,60,Superior,13,20,Financeiro,Pleno,26,5,,Remoto,Ruim,Moderado,Não,,2,9.6,6.0,Moderado,17,5,4,9,8,Sim,Não,Não,5187,32.8
EMP01851,65,Superior Incompleto,13,12,Operações,Sênior,22,15,113.0,Híbrido,Ruim,Moderado,Não,85.0,9,7.0,1.0,Baixo,1,10,7,8,3,Não,Sim,Não,1630,35.2
EMP01289,47,Superior Incompleto,5,26,Marketing,Júnior,4,11,90.0,Híbrido,Bom,Moderado,Sim,94.0,9,5.6,4.0,Moderado,6,7,1,3,1,Sim,Sim,Sim,4329,33.9
EMP01624,53,Superior,17,4,Vendas,Júnior,30,12,25.0,Remoto,Bom,Baixo,Sim,80.0,3,6.1,2.0,Alto,4,3,8,1,4,Sim,Não,Sim,7597,39.2
EMP02266,24,Superior Incompleto,2,11,Marketing,Coordenador,28,6,59.0,Presencial,Bom,Alto,Sim,65.0,7,8.3,6.0,Alto,12,2,5,8,4,Não,Sim,Não,2810,27.5
EMP00066,47,Superior Incompleto,0,21,Marketing,Júnior,3,1,66.0,Remoto,Adequado,Alto,Sim,67.0,9,4.5,2.0,Alto,15,7,9,4,10,Não,Sim,Sim,2481,29.5
EMP02009,22,Ensino Médio,0,9,RH,Coordenador,26,14,,Remoto,Excelente,Alto,Sim,88.0,2,9.7,3.0,Moderado,7,7,6,1,9,Sim,Sim,Sim,6477,38.8
EMP01525,34,Superior Incompleto,6,29,Vendas,Pleno,10,4,87.0,Híbrido,Bom,Moderado,Sim,67.0,2,7.3,2.0,Alto,13,3,7,5,4,Sim,Sim,Sim,7372,31.8
EMP00908,65,Superior Incompleto,18,7,Marketing,Coordenador,11,7,102.0,Presencial,Excelente,Moderado,Sim,52.0,2,5.2,0.0,Muito Alto,15,5,10,7,9,Não,Sim,Sim,977,27.0
EMP01015,50,Superior Incompleto,2,0,RH,Júnior,30,10,78.0,Presencial,Adequado,Moderado,Sim,55.0,4,5.3,4.0,Alto,8,9,6,8,3,Sim,Sim,Não,3755,32.1
EMP00231,47,Superior,1,15,RH,Sênior,16,15,20.0,Presencial,Bom,Alto,Sim,79.0,1,6.4,0.0,Alto,9,8,2,8,8,Sim,Sim,Sim,7380,26.0
EMP01612,35,Pós-graduação,2,8,Vendas,Pleno,19,2,119.0,Remoto,Ruim,Moderado,Não,71.0,8,6.4,7.0,Alto,9,4,9,4,8,Sim,Sim,Não,2642,25.0
EMP02351,31,Superior Incompleto,17,0,Vendas,Coordenador,23,15,98.0,Remoto,Bom,Alto,Sim,5.0,8,9.5,4.0,Alto,0,8,5,10,6,Não,Sim,Não,7085,32.9
EMP01996,55,Superior,6,7,Operações,Pleno,23,13,98.0,Presencial,Bom,Moderado,Sim,44.0,3,8.2,6.0,Alto,6,5,7,3,4,Não,Sim,Não,4656,29.5
EMP01730,49,Ensino Médio,20,0,Vendas,Pleno,17,9,90.0,Presencial,Bom,Baixo,Sim,71.0,4,7.2,2.0,Alto,16,7,9,9,6,Sim,Sim,Não,3857,35.6
EMP01352,29,Superior,0,19,Marketing,Pleno,6,12,33.0,Remoto,Bom,Moderado,Sim,50.0,6,7.1,5.0,Alto,4,1,8,5,3,Não,Não,Sim,8206,37.6
EMP01826,62,Superior,8,23,RH,Júnior,28,2,18.0,Híbrido,Adequado,Moderado,Não,24.0,2,8.2,3.0,Baixo,0,4,9,7,7,Não,Sim,Sim,8345,38.5
EMP02419,56,Ensino Médio,14,25,Vendas,Júnior,9,4,97.0,Remoto,Adequado,Baixo,Sim,48.0,2,7.5,2.0,Muito Alto,13,7,1,8,1,Sim,Sim,Sim,6752,24.0
EMP01477,56,Superior,19,26,RH,Júnior,11,6,13.0,Híbrido,Excelente,Alto,Sim,4.0,8,4.3,1.0,Baixo,10,9,9,2,2,Não,Sim,Sim,3385,37.0
EMP00375,36,Pós-graduação,18,29,Operações,Coordenador,26,5,42.0,Presencial,Bom,Moderado,Sim,6.0,3,9.4,3.0,Moderado,14,5,2,8,2,Não,Sim,Sim,615,29.2
EMP01964,29,Superior,19,4,Vendas,Coordenador,27,4,76.0,Híbrido,Excelente,Baixo,Sim,45.0,9,10.0,3.0,Moderado,5,7,9,3,8,Não,Sim,Não,9113,40.0
EMP01563,52,Pós-graduação,1,15,TI,Coordenador,20,0,64.0,Remoto,Adequado,Alto,Sim,48.0,6,6.2,4.0,Moderado,1,6,2,3,9,Não,Sim,Sim,3074,35.4
EMP01270,43,Pós-graduação,0,10,RH,Júnior,20,14,16.0,Híbrido,Bom,Baixo,Sim,5.0,9,8.4,7.0,Alto,20,3,3,9,10,Sim,Sim,Sim,6492,35.7
EMP00298,38,Ensino Médio,12,22,RH,Júnior,25,7,38.0,Híbrido,Bom,Moderado,Não,26.0,1,5.7,3.0,Muito Alto,11,10,5,10,7,Não,Não,Sim,9944,30.4
EMP00599,48,Superior,10,4,Operações,Sênior,21,8,39.0,Presencial,Adequado,Alto,Não,57.0,4,4.4,7.0,Moderado,5,4,1,10,1,Não,Sim,Não,3217,22.8
EMP01510,26,Superior,1,11,Vendas,Pleno,22,14,89.0,Presencial,Adequado,Moderado,Sim,13.0,6,6.5,4.0,Baixo,18,8,6,10,5,Sim,Sim,Sim,3749,36.9
EMP00100,56,Superior,15,14,Marketing,Sênior,26,6,74.0,Híbrido,Bom,Moderado,Sim,68.0,9,7.5,5.0,Alto,1,1,1,9,8,Sim,Não,Não,3964,32.4
EMP00867,62,Superior,7,16,Operações,Pleno,21,14,48.0,Híbrido,Bom,Moderado,Sim,13.0,3,9.4,4.0,Alto,17,2,3,3,2,Sim,Sim,Sim,3285,29.5
EMP02122,25,Superior Incompleto,3,15,Operações,Sênior,19,5,119.0,Híbrido,Bom,Moderado,Sim,45.0,4,6.5,6.0,Moderado,9,5,9,10,5,Não,Sim,Não,158,29.2
EMP02487,38,Superior,15,1,Marketing,Sênior,19,8,51.0,Remoto,Bom,Moderado,Sim,16.0,3,5.5,6.0,Alto,2,5,6,2,3,Sim,Sim,Não,8446,38.3
EMP00530,38,Superior Incompleto,6,25,TI,Sênior,29,2,77.0,Híbrido,Bom,Baixo,Sim,79.0,9,4.2,4.0,Moderado,0,7,8,6,1,Sim,Não,Sim,7925,33.8
EMP01267,33,Superior Incompleto,5,20,RH,Pleno,20,6,65.0,Híbrido,Bom,Baixo,Sim,87.0,5,8.9,7.0,Moderado,11,9,10,4,2,Sim,Sim,Sim,799,40.0
EMP01074,29,Pós-graduação,11,29,Operações,Sênior,29,13,97.0,Presencial,Adequado,Alto,Sim,11.0,4,5.9,1.0,Alto,5,7,1,4,5,Não,Sim,Sim,2291,21.2
EMP01238,38,Superior,19,21,Operações,Pleno,24,14,23.0,Remoto,Adequado,Moderado,Sim,11.0,5,8.7,4.0,Alto,18,1,4,3,2,Sim,Sim,Não,9322,24.0
EMP00637,24,Superior,11,0,RH,Pleno,10,13,53.0,Remoto,Excelente,Baixo,Sim,22.0,8,7.2,0.0,Muito Alto,10,3,6,10,1,Sim,Não,Sim,895,33.5
EMP02483,31,Ensino Médio,1,8,Operações,Pleno,16,14,92.0,Remoto,Excelente,Moderado,Sim,32.0,6,8.2,2.0,Moderado,0,8,8,10,9,Sim,Não,Sim,3784,40.0
EMP00186,53,Ensino Médio,19,15,Marketing,Júnior,30,0,57.0,Presencial,Adequado,Alto,Sim,81.0,2,8.4,2.0,Alto,3,8,4,3,8,Não,Não,Não,1315,23.3
EMP01422,56,Superior Incompleto,13,19,Vendas,Coordenador,19,8,89.0,Híbrido,Bom,Moderado,Sim,65.0,1,4.5,6.0,Alto,17,5,1,1,2,Não,Sim,Não,4535,18.8
EMP02457,34,Superior,6,13,Financeiro,Coordenador,19,4,53.0,Remoto,Excelente,Moderado,Sim,100.0,2,6.3,3.0,Moderado,7,8,4,7,8,Sim,Sim,Sim,3360,40.0
EMP01405,46,Pós-graduação,14,0,Vendas,Júnior,23,15,107.0,Presencial,Bom,Alto,Não,69.0,4,8.8,2.0,Alto,8,6,4,2,3,Não,Sim,Não,7465,21.0
EMP01419,39,Ensino Médio,1,21,Marketing,Pleno,16,7,93.0,Híbrido,Bom,Moderado,Sim,59.0,1,8.9,5.0,Moderado,20,4,4,7,3,Não,Sim,Sim,2712,24.8
EMP02073,56,Superior,4,25,Vendas,Gerente,27,10,28.0,Remoto,Bom,Moderado,Não,63.0,4,5.4,6.0,Moderado,11,3,7,2,2,Não,Não,Não,1388,36.1
EMP00512,45,Pós-graduação,17,4,Operações,Pleno,12,11,53.0,Presencial,Bom,Alto,Sim,58.0,7,9.8,4.0,Alto,6,2,4,8,9,Não,Sim,Sim,93,26.1
EMP00841,49,Ensino Médio,20,9,Marketing,Pleno,24,3,63.0,Híbrido,Adequado,Moderado,Sim,28.0,5,4.6,5.0,Alto,8,10,2,8,7,Sim,Não,Sim,1915,33.4
EMP01164,31,Ensino Médio,7,15,RH,Gerente,27,3,55.0,  Híbrido,Excelente,Moderado,Não,99.0,2,4.1,3.0,Baixo,10,1,10,2,8,Não,Não,Sim,646,35.6
EMP01428,65,Superior Incompleto,2,5,Vendas,Sênior,15,0,23.0,Presencial,Excelente,Baixo,Não,49.0,1,7.3,2.0,Alto,1,5,9,10,10,Não,Sim,Sim,380,36.8
EMP02101,22,Superior Incompleto,18,21,Operações,Júnior,12,9,72.0,Presencial,Adequado,Baixo,Sim,96.0,4,6.2,4.0,Muito Alto,9,9,10,5,8,Não,Sim,Sim,9178,32.6
EMP00608,49,Superior,13,23,RH,Pleno,20,2,67.0,Presencial,Excelente,Alto,Sim,25.0,5,9.6,6.0,Alto,9,7,5,8,10,Não,Sim,Não,4834,38.0
EMP01384,63,Ensino Médio,10,9,Operações,Gerente,22,8,88.0,Híbrido,Bom,Moderado,Sim,83.0,2,4.6,3.0,Baixo,15,10,3,2,10,Sim,Sim,Não,6780,40.0
EMP00863,61,Superior,2,8,Financeiro,Pleno,8,7,90.0,Remoto,Ruim,Moderado,Sim,39.0,8,8.9,5.0,Alto,14,9,4,9,7,Não,Sim,Não,4552,33.8
EMP00152,53,Ensino Médio,15,23,Operações,Júnior,7,15,18.0,Híbrido,Adequado,Moderado,Sim,39.0,8,5.2,4.0,Moderado,7,2,9,6,8,Não,Sim,Não,178,36.2
EMP01594,58,Superior,0,16,Vendas,Pleno,14,14,117.0,Híbrido,Ruim,Moderado,Sim,98.0,5,7.1,7.0,Alto,17,10,10,3,6,Não,Sim,Não,6320,33.2
EMP01764,52,Superior Incompleto,10,23,Operações,Júnior,19,3,15.0,Remoto,Bom,Baixo,Não,24.0,3,6.5,1.0,Baixo,19,10,5,7,1,Não,Sim,Sim,9791,35.0
EMP01138,34,Superior Incompleto,15,29,Operações,Sênior,30,9,73.0,Remoto,Bom,Moderado,Sim,17.0,8,9.7,1.0,Alto,4,8,6,3,4,Sim,Sim,Não,6403,36.0
EMP01622,27,Pós-graduação,5,9,TI,Júnior,21,6,88.0,Remoto,Excelente,Moderado,Sim,30.0,6,,7.0,Moderado,19,2,9,2,1,Não,Sim,Sim,1798,32.9
EMP02294,30,Superior,1,3,Marketing,Pleno,19,10,109.0,Presencial,Bom,Baixo,Sim,21.0,2,7.1,6.0,Alto,2,10,3,5,4,Não,Não,Sim,198,26.8
EMP00024,42,Superior,14,14,Operações,Sênior,10,10,100.0,Presencial,Adequado,Moderado,Sim,25.0,5,4.9,6.0,Alto,6,5,4,5,9,Não,Sim,Não,9969,28.7
EMP00159,49,Ensino Médio,20,2,RH,Júnior,10,6,56.0,Remoto,Bom,Moderado,Não,97.0,6,7.5,2.0,Alto,3,7,8,3,4,Sim,Sim,Sim,4805,40.0
EMP00332,54,Superior,15,10,RH,Júnior,3,12,72.0,Híbrido,Bom,Moderado,Não,49.0,6,6.0,7.0,Moderado,3,6,7,4,8,Não,Não,Sim,3135,37.9
EMP02431,62,Superior Incompleto,9,20,Operações,Júnior,17,11,48.0,Remoto,Bom,Baixo,Sim,4.0,10,6.7,0.0,Moderado,11,2,10,10,6,Não,Sim,Não,2948,39.6
EMP02407,58,Superior Incompleto,11,28,RH,Pleno,6,3,42.0,Presencial,Bom,Baixo,Não,88.0,2,8.4,7.0,Alto,16,10,6,4,9,Sim,Sim,Não,8332,33.1
EMP01830,23,Ensino Médio,1,9,Operações,Júnior,29,10,117.0,Remoto,Excelente,Moderado,Não,48.0,5,8.2,4.0,Baixo,12,7,10,6,4,Sim,Sim,Sim,506,40.0
EMP02026,35,Superior Incompleto,17,16,Marketing  ,Sênior,29,12,103.0,Presencial,Adequado,Alto,Sim,29.0,7,9.4,6.0,Moderado,2,2,9,9,7,Sim,Sim,Sim,162,36.0
EMP02470,52,Superior,2,20,Financeiro,Coordenador,15,1,75.0,Remoto,Excelente,Alto,Não,8.0,5,6.6,7.0,Moderado,20,1,2,7,8,Não,Sim,Sim,9504,26.3
EMP01918,56,Pós-graduação,2,6,Operações,Sênior,17,9,93.0,Presencial,Bom,Baixo,Sim,64.0,10,8.3,5.0,Muito Alto,20,9,8,5,5,Não,Não,Não,824,39.8
EMP00643,53,Pós-graduação,1,13,RH,Coordenador,22,2,77.0,Híbrido,Bom,Baixo,Sim,17.0,3,9.1,6.0,Muito Alto,18,8,2,1,4,Não,Sim,Sim,5428,22.9
EMP02029,30,Superior,17,27,Marketing,Júnior,13,6,28.0,Presencial,Bom,Moderado,Sim,60.0,3,7.9,0.0,Baixo,18,3,5,5,4,Não,Não,Sim,8835,36.6
EMP00312,54,Superior,4,11,TI,Sênior,5,10,41.0,Presencial,Excelente,Moderado,Não,,4,5.3,,Alto,6,1,7,6,7,Não,Sim,Sim,3775,33.8
EMP00352,47,Superior,15,7,Operações,Sênior,23,1,73.0,Presencial,Bom,Alto,Sim,2.0,5,8.7,,Moderado,17,5,4,8,9,Sim,Sim,Não,1240,37.2
EMP00549,56,Pós-graduação,18,27,Vendas,Júnior,8,13,22.0,Híbrido,Bom,Moderado,Sim,52.0,4,9.0,1.0,Alto,12,6,7,8,2,Sim,Sim,Não,8502,35.1
EMP01387,35,Superior,19,13,RH,Pleno,30,13,48.0,Presencial,Excelente,Moderado,Sim,84.0,3,8.0,6.0,Moderado,0,6,4,3,5,Sim,Não,Não,6305,40.0
EMP02438,42,Superior,7,17,Financeiro,Pleno,12,4,74.0,Remoto,Excelente,Moderado,Não,21.0,4,8.5,2.0,Moderado,6,9,5,2,8,Não,Não,Sim,8197,34.5
EMP02340,27,Superior Incompleto,19,15,Operações,Júnior,15,2,57.0,Remoto,Ruim,Alto,Sim,10.0,9,5.7,0.0,Alto,8,2,6,5,2,Sim,Não,Sim,5588,28.2
EMP00307,48,Pós-graduação,7,6,RH,Júnior,17,1,114.0,Híbrido,Bom,Moderado,Não,45.0,7,9.6,7.0,Alto,13,1,3,9,5,Sim,Sim,Não,6464,25.2
EMP00288,57,Superior,15,5,Operações,Gerente,20,1,120.0,Remoto,Bom,Baixo,Sim,91.0,6,9.2,3.0,Alto,10,8,9,5,4,Sim,Não,Não,6416,38.5
EMP00695,27,Pós-graduação,4,28,Marketing,Júnior,19,0,73.0,Presencial,Excelente,Baixo,Sim,19.0,2,5.5,6.0,Moderado,17,8,3,6,3,Não,Sim,Não,3835,29.4
EMP00868,58,Superior,20,0,Financeiro,Pleno,10,7,86.0,Híbrido,Adequado,Moderado,Sim,,6,7.3,,Alto,10,10,5,8,10,Não,Não,Sim,3462,40.0
EMP00631,39,Superior,5,17,Marketing,Pleno,24,2,96.0,Presencial,Adequado,Baixo,Sim,51.0,8,8.8,2.0,Alto,12,8,2,4,1,Não,Sim,Não,7250,20.3
